,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,saltCavernH2_G,0.0
1,France,2010,Battery,-0.0
2,France,2020,saltCavernH2_G,3049.6997887995835
3,France,2020,Battery,0.0
4,France,2030,saltCavernH2_G,24351.963798735604
5,France,2030,Battery,3633.3453150050004
6,France,2040,saltCavernH2_G,20828.336412464814
7,France,2040,Battery,57312.40073285192
