,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,2695.220884502024
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,28512.885178536275
5,France,2040,Battery,3633.3453150050004
6,France,2050,saltCavernH2_G,48333.328299912064
7,France,2050,Battery,62405.47753707336
