,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,saltCavernH2_G,0.0
1,France,2010,Battery,-0.0
2,France,2020,saltCavernH2_G,25.429177093252363
3,France,2020,Battery,0.0
4,France,2030,saltCavernH2_G,14081.960223721919
5,France,2030,Battery,2557.122111042543
6,France,2040,saltCavernH2_G,14169.774533262273
7,France,2040,Battery,44838.14620142119
