,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,311924.4809133625
3,France,2030,Battery,-0.0
4,France,2040,saltCavernH2_G,72420361.77192464
5,France,2040,Battery,13709397.82616305
6,France,2050,saltCavernH2_G,106610439.48292765
7,France,2050,Battery,96706926.50511718
