,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,25.429177093252363
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,14107.389400815171
5,France,2040,Battery,2557.122111042543
6,France,2050,saltCavernH2_G,28277.16393407744
7,France,2050,Battery,47395.26831246373
