,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,0.0
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,6013.92157302731
5,France,2040,Battery,0.0
6,France,2050,saltCavernH2_G,10420.149970266155
7,France,2050,Battery,39495.73065394008
