,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,5836.661763821679
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,38727.422646756335
5,France,2040,Battery,6654.813325073371
6,France,2050,saltCavernH2_G,63399.35849729059
7,France,2050,Battery,67718.90333095721
