,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,77343830.738664
3,France,2030,Battery,8032473.673589121
4,France,2040,saltCavernH2_G,404617356.43846005
5,France,2040,Battery,86090427.18378878
6,France,2050,saltCavernH2_G,774110433.113723
7,France,2050,Battery,566491510.1629293
