,AREA,YEAR_op,STOCK_TECHNO,Pmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,2112.5
3,France,2030,Battery,447.28898107108756
4,France,2040,saltCavernH2_G,5511.0450640232
5,France,2040,Battery,1447.2889810710876
6,France,2050,saltCavernH2_G,8476.88991623086
7,France,2050,Battery,8700.0
