,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,32127012.916733164
3,France,2030,Battery,-0.0
4,France,2040,saltCavernH2_G,217854671.03150687
5,France,2040,Battery,32100062.40695761
6,France,2050,saltCavernH2_G,376237514.180526
7,France,2050,Battery,281747284.490933
