TIMESTAMP,HTB,Calendrier
1398,5.7,HCH
1399,5.7,HCH
1400,8.3,HPH
1401,8.3,HPH
1402,10.3,P
1403,10.3,P
1404,8.3,HPH
1405,8.3,HPH
1406,8.3,HPH
1407,8.3,HPH
1408,8.3,HPH
1409,8.3,HPH
1410,8.3,HPH
1411,10.3,P
1412,10.3,P
1413,8.3,HPH
1414,8.3,HPH
1415,8.3,HPH
1416,5.7,HCH
1417,5.7,HCH
1418,5.7,HCH
1419,5.7,HCH
1420,5.7,HCH
1421,5.7,HCH
1422,5.7,HCH
1423,5.7,HCH
1424,8.3,HPH
1425,8.3,HPH
1426,8.3,HPH
1427,8.3,HPH
1428,8.3,HPH
1429,8.3,HPH
1430,8.3,HPH
1431,8.3,HPH
1432,8.3,HPH
1433,8.3,HPH
1434,8.3,HPH
1435,8.3,HPH
1436,8.3,HPH
1437,8.3,HPH
1438,8.3,HPH
1439,8.3,HPH
1440,5.7,HCH
1441,5.7,HCH
1442,5.7,HCH
1443,5.7,HCH
1444,5.7,HCH
1445,5.7,HCH
1446,5.7,HCH
1447,5.7,HCH
1448,8.3,HPH
1449,8.3,HPH
1450,8.3,HPH
1451,8.3,HPH
1452,8.3,HPH
1453,8.3,HPH
1454,8.3,HPH
1455,8.3,HPH
1456,8.3,HPH
1457,8.3,HPH
1458,8.3,HPH
1459,8.3,HPH
1460,8.3,HPH
1461,8.3,HPH
1462,8.3,HPH
1463,8.3,HPH
1464,5.7,HCH
1465,5.7,HCH
1466,5.7,HCH
1467,5.7,HCH
1468,5.7,HCH
1469,5.7,HCH
1470,5.7,HCH
1471,5.7,HCH
1472,8.3,HPH
1473,8.3,HPH
1474,8.3,HPH
1475,8.3,HPH
1476,8.3,HPH
1477,8.3,HPH
1478,8.3,HPH
1479,8.3,HPH
1480,8.3,HPH
1481,8.3,HPH
1482,8.3,HPH
1483,8.3,HPH
1484,8.3,HPH
1485,8.3,HPH
1486,8.3,HPH
1487,8.3,HPH
1488,5.7,HCH
1489,5.7,HCH
1490,5.7,HCH
1491,5.7,HCH
1492,5.7,HCH
1493,5.7,HCH
1494,5.7,HCH
1495,5.7,HCH
1496,8.3,HPH
1497,8.3,HPH
1498,8.3,HPH
1499,8.3,HPH
1500,8.3,HPH
1501,8.3,HPH
1502,8.3,HPH
1503,8.3,HPH
1504,8.3,HPH
1505,8.3,HPH
1506,8.3,HPH
1507,8.3,HPH
1508,8.3,HPH
1509,8.3,HPH
1510,8.3,HPH
1511,8.3,HPH
1512,5.7,HCH
1513,5.7,HCH
1514,5.7,HCH
1515,5.7,HCH
1516,5.7,HCH
1517,5.7,HCH
1518,5.7,HCH
1519,5.7,HCH
1520,8.3,HPH
1521,8.3,HPH
1522,8.3,HPH
1523,8.3,HPH
1524,8.3,HPH
1525,8.3,HPH
1526,8.3,HPH
1527,8.3,HPH
1528,8.3,HPH
1529,8.3,HPH
1530,8.3,HPH
1531,8.3,HPH
1532,8.3,HPH
1533,8.3,HPH
1534,8.3,HPH
1535,8.3,HPH
1536,5.7,HCH
1537,5.7,HCH
1538,5.7,HCH
1539,5.7,HCH
1540,5.7,HCH
1541,5.7,HCH
1542,5.7,HCH
1543,5.7,HCH
1544,8.3,HPH
1545,8.3,HPH
1546,8.3,HPH
1547,8.3,HPH
1548,8.3,HPH
1549,8.3,HPH
1550,8.3,HPH
1551,8.3,HPH
1552,8.3,HPH
1553,8.3,HPH
1554,8.3,HPH
1555,8.3,HPH
1556,8.3,HPH
1557,8.3,HPH
1558,8.3,HPH
1559,8.3,HPH
1560,5.7,HCH
1561,5.7,HCH
1562,5.7,HCH
1563,5.7,HCH
1564,5.7,HCH
1565,5.7,HCH
1566,5.7,HCH
1567,5.7,HCH
1568,8.3,HPH
1569,8.3,HPH
1570,8.3,HPH
1571,8.3,HPH
1572,8.3,HPH
1573,8.3,HPH
1574,8.3,HPH
1575,8.3,HPH
1576,8.3,HPH
1577,8.3,HPH
1578,8.3,HPH
1579,8.3,HPH
1580,8.3,HPH
1581,8.3,HPH
1582,8.3,HPH
1583,8.3,HPH
1584,5.7,HCH
1585,5.7,HCH
1586,5.7,HCH
1587,5.7,HCH
1588,5.7,HCH
1589,5.7,HCH
1590,5.7,HCH
1591,5.7,HCH
1592,8.3,HPH
1593,8.3,HPH
1594,8.3,HPH
1595,8.3,HPH
1596,8.3,HPH
1597,8.3,HPH
1598,8.3,HPH
1599,8.3,HPH
1600,8.3,HPH
1601,8.3,HPH
1602,8.3,HPH
1603,8.3,HPH
1604,8.3,HPH
1605,8.3,HPH
1606,8.3,HPH
1607,8.3,HPH
1608,5.7,HCH
1609,5.7,HCH
1610,5.7,HCH
1611,5.7,HCH
1612,5.7,HCH
1613,5.7,HCH
1614,5.7,HCH
1615,5.7,HCH
1616,8.3,HPH
1617,8.3,HPH
1618,8.3,HPH
1619,8.3,HPH
1620,8.3,HPH
1621,8.3,HPH
1622,8.3,HPH
1623,8.3,HPH
1624,8.3,HPH
1625,8.3,HPH
1626,8.3,HPH
1627,8.3,HPH
1628,8.3,HPH
1629,8.3,HPH
1630,8.3,HPH
1631,8.3,HPH
1632,5.7,HCH
1633,5.7,HCH
1634,5.7,HCH
1635,5.7,HCH
1636,5.7,HCH
1637,5.7,HCH
1638,5.7,HCH
1639,5.7,HCH
1640,8.3,HPH
1641,8.3,HPH
1642,8.3,HPH
1643,8.3,HPH
1644,8.3,HPH
1645,8.3,HPH
1646,8.3,HPH
1647,8.3,HPH
1648,8.3,HPH
1649,8.3,HPH
1650,8.3,HPH
1651,8.3,HPH
1652,8.3,HPH
1653,8.3,HPH
1654,8.3,HPH
1655,8.3,HPH
1656,5.7,HCH
1657,5.7,HCH
1658,5.7,HCH
1659,5.7,HCH
1660,5.7,HCH
1661,5.7,HCH
1662,5.7,HCH
1663,5.7,HCH
1664,8.3,HPH
1665,8.3,HPH
1666,8.3,HPH
1667,8.3,HPH
1668,8.3,HPH
1669,8.3,HPH
1670,8.3,HPH
1671,8.3,HPH
1672,8.3,HPH
1673,8.3,HPH
1674,8.3,HPH
1675,8.3,HPH
1676,8.3,HPH
1677,8.3,HPH
1678,8.3,HPH
1679,8.3,HPH
1680,5.7,HCH
1681,5.7,HCH
1682,5.7,HCH
1683,5.7,HCH
1684,5.7,HCH
1685,5.7,HCH
1686,5.7,HCH
1687,5.7,HCH
1688,8.3,HPH
1689,8.3,HPH
1690,8.3,HPH
1691,8.3,HPH
1692,8.3,HPH
1693,8.3,HPH
1694,8.3,HPH
1695,8.3,HPH
1696,8.3,HPH
1697,8.3,HPH
1698,8.3,HPH
1699,8.3,HPH
1700,8.3,HPH
1701,8.3,HPH
1702,8.3,HPH
1703,8.3,HPH
1704,5.7,HCH
1705,5.7,HCH
1706,5.7,HCH
1707,5.7,HCH
1708,5.7,HCH
1709,5.7,HCH
1710,5.7,HCH
1711,5.7,HCH
1712,8.3,HPH
1713,8.3,HPH
1714,8.3,HPH
1715,8.3,HPH
1716,8.3,HPH
1717,8.3,HPH
1718,8.3,HPH
1719,8.3,HPH
1720,8.3,HPH
1721,8.3,HPH
1722,8.3,HPH
1723,8.3,HPH
1724,8.3,HPH
1725,8.3,HPH
1726,8.3,HPH
1727,8.3,HPH
1728,5.7,HCH
1729,5.7,HCH
1730,5.7,HCH
1731,5.7,HCH
1732,5.7,HCH
1733,5.7,HCH
1734,5.7,HCH
1735,5.7,HCH
1736,8.3,HPH
1737,8.3,HPH
1738,8.3,HPH
1739,8.3,HPH
1740,8.3,HPH
1741,8.3,HPH
1742,8.3,HPH
1743,8.3,HPH
1744,8.3,HPH
1745,8.3,HPH
1746,8.3,HPH
1747,8.3,HPH
1748,8.3,HPH
1749,8.3,HPH
1750,8.3,HPH
1751,8.3,HPH
1752,5.7,HCH
1753,5.7,HCH
1754,5.7,HCH
1755,5.7,HCH
1756,5.7,HCH
1757,5.7,HCH
1758,5.7,HCH
1759,5.7,HCH
1760,8.3,HPH
1761,8.3,HPH
1762,8.3,HPH
1763,8.3,HPH
1764,8.3,HPH
1765,8.3,HPH
1766,8.3,HPH
1767,8.3,HPH
1768,8.3,HPH
1769,8.3,HPH
1770,8.3,HPH
1771,8.3,HPH
1772,8.3,HPH
1773,8.3,HPH
1774,8.3,HPH
1775,8.3,HPH
1776,5.7,HCH
1777,5.7,HCH
1778,5.7,HCH
1779,5.7,HCH
1780,5.7,HCH
1781,5.7,HCH
1782,5.7,HCH
1783,5.7,HCH
1784,8.3,HPH
1785,8.3,HPH
1786,8.3,HPH
1787,8.3,HPH
1788,8.3,HPH
1789,8.3,HPH
1790,8.3,HPH
1791,8.3,HPH
1792,8.3,HPH
1793,8.3,HPH
1794,8.3,HPH
1795,8.3,HPH
1796,8.3,HPH
1797,8.3,HPH
1798,8.3,HPH
1799,8.3,HPH
1800,5.7,HCH
1801,5.7,HCH
1802,5.7,HCH
1803,5.7,HCH
1804,5.7,HCH
1805,5.7,HCH
1806,5.7,HCH
1807,5.7,HCH
1808,8.3,HPH
1809,8.3,HPH
1810,8.3,HPH
1811,8.3,HPH
1812,8.3,HPH
1813,8.3,HPH
1814,8.3,HPH
1815,8.3,HPH
1816,8.3,HPH
1817,8.3,HPH
1818,8.3,HPH
1819,8.3,HPH
1820,8.3,HPH
1821,8.3,HPH
1822,8.3,HPH
1823,8.3,HPH
1824,5.7,HCH
1825,5.7,HCH
1826,5.7,HCH
1827,5.7,HCH
1828,5.7,HCH
1829,5.7,HCH
1830,5.7,HCH
1831,5.7,HCH
1832,8.3,HPH
1833,8.3,HPH
1834,8.3,HPH
1835,8.3,HPH
1836,8.3,HPH
1837,8.3,HPH
1838,8.3,HPH
1839,8.3,HPH
1840,8.3,HPH
1841,8.3,HPH
1842,8.3,HPH
1843,8.3,HPH
1844,8.3,HPH
1845,8.3,HPH
1846,8.3,HPH
1847,8.3,HPH
1848,5.7,HCH
1849,5.7,HCH
1850,5.7,HCH
1851,5.7,HCH
1852,5.7,HCH
1853,5.7,HCH
1854,5.7,HCH
1855,5.7,HCH
1856,8.3,HPH
1857,8.3,HPH
1858,8.3,HPH
1859,8.3,HPH
1860,8.3,HPH
1861,8.3,HPH
1862,8.3,HPH
1863,8.3,HPH
1864,8.3,HPH
1865,8.3,HPH
1866,8.3,HPH
1867,8.3,HPH
1868,8.3,HPH
1869,8.3,HPH
1870,8.3,HPH
1871,8.3,HPH
1872,5.7,HCH
1873,5.7,HCH
1874,5.7,HCH
1875,5.7,HCH
1876,5.7,HCH
1877,5.7,HCH
1878,5.7,HCH
1879,5.7,HCH
1880,8.3,HPH
1881,8.3,HPH
1882,8.3,HPH
1883,8.3,HPH
1884,8.3,HPH
1885,8.3,HPH
1886,8.3,HPH
1887,8.3,HPH
1888,8.3,HPH
1889,8.3,HPH
1890,8.3,HPH
1891,8.3,HPH
1892,8.3,HPH
1893,8.3,HPH
1894,8.3,HPH
1895,8.3,HPH
1896,5.7,HCH
1897,5.7,HCH
1898,5.7,HCH
1899,5.7,HCH
1900,5.7,HCH
1901,5.7,HCH
1902,5.7,HCH
1903,5.7,HCH
1904,8.3,HPH
1905,8.3,HPH
1906,8.3,HPH
1907,8.3,HPH
1908,8.3,HPH
1909,8.3,HPH
1910,8.3,HPH
1911,8.3,HPH
1912,8.3,HPH
1913,8.3,HPH
1914,8.3,HPH
1915,8.3,HPH
1916,8.3,HPH
1917,8.3,HPH
1918,8.3,HPH
1919,8.3,HPH
1920,5.7,HCH
1921,5.7,HCH
1922,5.7,HCH
1923,5.7,HCH
1924,5.7,HCH
1925,5.7,HCH
1926,5.7,HCH
1927,5.7,HCH
1928,8.3,HPH
1929,8.3,HPH
1930,8.3,HPH
1931,8.3,HPH
1932,8.3,HPH
1933,8.3,HPH
1934,8.3,HPH
1935,8.3,HPH
1936,8.3,HPH
1937,8.3,HPH
1938,8.3,HPH
1939,8.3,HPH
1940,8.3,HPH
1941,8.3,HPH
1942,8.3,HPH
1943,8.3,HPH
1944,5.7,HCH
1945,5.7,HCH
1946,5.7,HCH
1947,5.7,HCH
1948,5.7,HCH
1949,5.7,HCH
1950,5.7,HCH
1951,5.7,HCH
1952,8.3,HPH
1953,8.3,HPH
1954,8.3,HPH
1955,8.3,HPH
1956,8.3,HPH
1957,8.3,HPH
1958,8.3,HPH
1959,8.3,HPH
1960,8.3,HPH
1961,8.3,HPH
1962,8.3,HPH
1963,8.3,HPH
1964,8.3,HPH
1965,8.3,HPH
1966,8.3,HPH
1967,8.3,HPH
1968,5.7,HCH
1969,5.7,HCH
1970,5.7,HCH
1971,5.7,HCH
1972,5.7,HCH
1973,5.7,HCH
1974,5.7,HCH
1975,5.7,HCH
1976,8.3,HPH
1977,8.3,HPH
1978,8.3,HPH
1979,8.3,HPH
1980,8.3,HPH
1981,8.3,HPH
1982,8.3,HPH
1983,8.3,HPH
1984,8.3,HPH
1985,8.3,HPH
1986,8.3,HPH
1987,8.3,HPH
1988,8.3,HPH
1989,8.3,HPH
1990,8.3,HPH
1991,8.3,HPH
1992,5.7,HCH
1993,5.7,HCH
1994,5.7,HCH
1995,5.7,HCH
1996,5.7,HCH
1997,5.7,HCH
1998,5.7,HCH
1999,5.7,HCH
2000,8.3,HPH
2001,8.3,HPH
2002,8.3,HPH
2003,8.3,HPH
2004,8.3,HPH
2005,8.3,HPH
2006,8.3,HPH
2007,8.3,HPH
2008,8.3,HPH
2009,8.3,HPH
2010,8.3,HPH
2011,8.3,HPH
2012,8.3,HPH
2013,8.3,HPH
2014,8.3,HPH
2015,8.3,HPH
2016,5.7,HCH
2017,5.7,HCH
2018,5.7,HCH
2019,5.7,HCH
2020,5.7,HCH
2021,5.7,HCH
2022,5.7,HCH
2023,5.7,HCH
2024,8.3,HPH
2025,8.3,HPH
2026,8.3,HPH
2027,8.3,HPH
2028,8.3,HPH
2029,8.3,HPH
2030,8.3,HPH
2031,8.3,HPH
2032,8.3,HPH
2033,8.3,HPH
2034,8.3,HPH
2035,8.3,HPH
2036,8.3,HPH
2037,8.3,HPH
2038,8.3,HPH
2039,8.3,HPH
2040,5.7,HCH
2041,5.7,HCH
2042,5.7,HCH
2043,5.7,HCH
2044,5.7,HCH
2045,5.7,HCH
2046,5.7,HCH
2047,5.7,HCH
2048,8.3,HPH
2049,8.3,HPH
2050,8.3,HPH
2051,8.3,HPH
2052,8.3,HPH
2053,8.3,HPH
2054,8.3,HPH
2055,8.3,HPH
2056,8.3,HPH
2057,8.3,HPH
2058,8.3,HPH
2059,8.3,HPH
2060,8.3,HPH
2061,8.3,HPH
2062,8.3,HPH
2063,8.3,HPH
2064,5.7,HCH
2065,5.7,HCH
2066,5.7,HCH
2067,5.7,HCH
2068,5.7,HCH
2069,5.7,HCH
2070,5.7,HCH
2071,5.7,HCH
2072,8.3,HPH
2073,8.3,HPH
2074,8.3,HPH
2075,8.3,HPH
2076,8.3,HPH
2077,8.3,HPH
2078,8.3,HPH
2079,8.3,HPH
2080,8.3,HPH
2081,8.3,HPH
2082,8.3,HPH
2083,8.3,HPH
2084,8.3,HPH
2085,8.3,HPH
2086,8.3,HPH
2087,8.3,HPH
2088,5.7,HCH
2089,5.7,HCH
2090,5.7,HCH
2091,5.7,HCH
2092,5.7,HCH
2093,5.7,HCH
2094,5.7,HCH
2095,5.7,HCH
2096,8.3,HPH
2097,8.3,HPH
2098,8.3,HPH
2099,8.3,HPH
2100,8.3,HPH
2101,8.3,HPH
2102,8.3,HPH
2103,8.3,HPH
2104,8.3,HPH
2105,8.3,HPH
2106,8.3,HPH
2107,8.3,HPH
2108,8.3,HPH
2109,8.3,HPH
2110,8.3,HPH
2111,8.3,HPH
2112,5.7,HCH
2113,5.7,HCH
2114,5.7,HCH
2115,5.7,HCH
2116,5.7,HCH
2117,5.7,HCH
2118,5.7,HCH
2119,5.7,HCH
2120,8.3,HPH
2121,8.3,HPH
2122,8.3,HPH
2123,8.3,HPH
2124,8.3,HPH
2125,8.3,HPH
2126,8.3,HPH
2127,8.3,HPH
2128,8.3,HPH
2129,8.3,HPH
2130,8.3,HPH
2131,8.3,HPH
2132,8.3,HPH
2133,8.3,HPH
2134,8.3,HPH
2135,8.3,HPH
2136,5.7,HCH
2137,5.7,HCH
2138,5.7,HCH
2139,5.7,HCH
2140,5.7,HCH
2141,5.7,HCH
2142,5.7,HCH
2143,5.7,HCH
2144,8.3,HPH
2145,8.3,HPH
2146,8.3,HPH
2147,8.3,HPH
2148,8.3,HPH
2149,8.3,HPH
2150,8.3,HPH
2151,8.3,HPH
2152,8.3,HPH
2153,8.3,HPH
2154,8.3,HPH
2155,8.3,HPH
2156,8.3,HPH
2157,8.3,HPH
2158,8.3,HPH
2159,8.3,HPH
2160,5.7,HCH
2161,4.3,HPE
2162,4.3,HPE
2163,4.3,HPE
2164,4.3,HPE
2165,4.3,HPE
2166,4.3,HPE
2167,4.3,HPE
2168,2.7,HCE
2169,2.7,HCE
2170,2.7,HCE
2171,2.7,HCE
2172,2.7,HCE
2173,2.7,HCE
2174,2.7,HCE
2175,2.7,HCE
2176,2.7,HCE
2177,2.7,HCE
2178,2.7,HCE
2179,2.7,HCE
2180,2.7,HCE
2181,2.7,HCE
2182,2.7,HCE
2183,2.7,HCE
2184,4.3,HPE
2185,4.3,HPE
2186,4.3,HPE
2187,4.3,HPE
2188,4.3,HPE
2189,4.3,HPE
2190,4.3,HPE
2191,4.3,HPE
2192,2.7,HCE
2193,2.7,HCE
2194,2.7,HCE
2195,2.7,HCE
2196,2.7,HCE
2197,2.7,HCE
2198,2.7,HCE
2199,2.7,HCE
2200,2.7,HCE
2201,2.7,HCE
2202,2.7,HCE
2203,2.7,HCE
2204,2.7,HCE
2205,2.7,HCE
2206,2.7,HCE
2207,2.7,HCE
2208,4.3,HPE
2209,4.3,HPE
2210,4.3,HPE
2211,4.3,HPE
2212,4.3,HPE
2213,4.3,HPE
2214,4.3,HPE
2215,4.3,HPE
2216,2.7,HCE
2217,2.7,HCE
2218,2.7,HCE
2219,2.7,HCE
2220,2.7,HCE
2221,2.7,HCE
2222,2.7,HCE
2223,2.7,HCE
2224,2.7,HCE
2225,2.7,HCE
2226,2.7,HCE
2227,2.7,HCE
2228,2.7,HCE
2229,2.7,HCE
2230,2.7,HCE
2231,2.7,HCE
2232,4.3,HPE
2233,4.3,HPE
2234,4.3,HPE
2235,4.3,HPE
2236,4.3,HPE
2237,4.3,HPE
2238,4.3,HPE
2239,4.3,HPE
2240,2.7,HCE
2241,2.7,HCE
2242,2.7,HCE
2243,2.7,HCE
2244,2.7,HCE
2245,2.7,HCE
2246,2.7,HCE
2247,2.7,HCE
2248,2.7,HCE
2249,2.7,HCE
2250,2.7,HCE
2251,2.7,HCE
2252,2.7,HCE
2253,2.7,HCE
2254,2.7,HCE
2255,2.7,HCE
2256,4.3,HPE
2257,4.3,HPE
2258,4.3,HPE
2259,4.3,HPE
2260,4.3,HPE
2261,4.3,HPE
2262,4.3,HPE
2263,4.3,HPE
2264,2.7,HCE
2265,2.7,HCE
2266,2.7,HCE
2267,2.7,HCE
2268,2.7,HCE
2269,2.7,HCE
2270,2.7,HCE
2271,2.7,HCE
2272,2.7,HCE
2273,2.7,HCE
2274,2.7,HCE
2275,2.7,HCE
2276,2.7,HCE
2277,2.7,HCE
2278,2.7,HCE
2279,2.7,HCE
2280,4.3,HPE
2281,4.3,HPE
2282,4.3,HPE
2283,4.3,HPE
2284,4.3,HPE
2285,4.3,HPE
2286,4.3,HPE
2287,4.3,HPE
2288,2.7,HCE
2289,2.7,HCE
2290,2.7,HCE
2291,2.7,HCE
2292,2.7,HCE
2293,2.7,HCE
2294,2.7,HCE
2295,2.7,HCE
2296,2.7,HCE
2297,2.7,HCE
2298,2.7,HCE
2299,2.7,HCE
2300,2.7,HCE
2301,2.7,HCE
2302,2.7,HCE
2303,2.7,HCE
2304,4.3,HPE
2305,4.3,HPE
2306,4.3,HPE
2307,4.3,HPE
2308,4.3,HPE
2309,4.3,HPE
2310,4.3,HPE
2311,4.3,HPE
2312,2.7,HCE
2313,2.7,HCE
2314,2.7,HCE
2315,2.7,HCE
2316,2.7,HCE
2317,2.7,HCE
2318,2.7,HCE
2319,2.7,HCE
2320,2.7,HCE
2321,2.7,HCE
2322,2.7,HCE
2323,2.7,HCE
2324,2.7,HCE
2325,2.7,HCE
2326,2.7,HCE
2327,2.7,HCE
2328,4.3,HPE
2329,4.3,HPE
2330,4.3,HPE
2331,4.3,HPE
2332,4.3,HPE
2333,4.3,HPE
2334,4.3,HPE
2335,4.3,HPE
2336,2.7,HCE
2337,2.7,HCE
2338,2.7,HCE
2339,2.7,HCE
2340,2.7,HCE
2341,2.7,HCE
2342,2.7,HCE
2343,2.7,HCE
2344,2.7,HCE
2345,2.7,HCE
2346,2.7,HCE
2347,2.7,HCE
2348,2.7,HCE
2349,2.7,HCE
2350,2.7,HCE
2351,2.7,HCE
2352,4.3,HPE
2353,4.3,HPE
2354,4.3,HPE
2355,4.3,HPE
2356,4.3,HPE
2357,4.3,HPE
2358,4.3,HPE
2359,4.3,HPE
2360,2.7,HCE
2361,2.7,HCE
2362,2.7,HCE
2363,2.7,HCE
2364,2.7,HCE
2365,2.7,HCE
2366,2.7,HCE
2367,2.7,HCE
2368,2.7,HCE
2369,2.7,HCE
2370,2.7,HCE
2371,2.7,HCE
2372,2.7,HCE
2373,2.7,HCE
2374,2.7,HCE
2375,2.7,HCE
2376,4.3,HPE
2377,4.3,HPE
2378,4.3,HPE
2379,4.3,HPE
2380,4.3,HPE
2381,4.3,HPE
2382,4.3,HPE
2383,4.3,HPE
2384,2.7,HCE
2385,2.7,HCE
2386,2.7,HCE
2387,2.7,HCE
2388,2.7,HCE
2389,2.7,HCE
2390,2.7,HCE
2391,2.7,HCE
2392,2.7,HCE
2393,2.7,HCE
2394,2.7,HCE
2395,2.7,HCE
2396,2.7,HCE
2397,2.7,HCE
2398,2.7,HCE
2399,2.7,HCE
2400,4.3,HPE
2401,4.3,HPE
2402,4.3,HPE
2403,4.3,HPE
2404,4.3,HPE
2405,4.3,HPE
2406,4.3,HPE
2407,4.3,HPE
2408,2.7,HCE
2409,2.7,HCE
2410,2.7,HCE
2411,2.7,HCE
2412,2.7,HCE
2413,2.7,HCE
2414,2.7,HCE
2415,2.7,HCE
2416,2.7,HCE
2417,2.7,HCE
2418,2.7,HCE
2419,2.7,HCE
2420,2.7,HCE
2421,2.7,HCE
2422,2.7,HCE
2423,2.7,HCE
2424,4.3,HPE
2425,4.3,HPE
2426,4.3,HPE
2427,4.3,HPE
2428,4.3,HPE
2429,4.3,HPE
2430,4.3,HPE
2431,4.3,HPE
2432,2.7,HCE
2433,2.7,HCE
2434,2.7,HCE
2435,2.7,HCE
2436,2.7,HCE
2437,2.7,HCE
2438,2.7,HCE
2439,2.7,HCE
2440,2.7,HCE
2441,2.7,HCE
2442,2.7,HCE
2443,2.7,HCE
2444,2.7,HCE
2445,2.7,HCE
2446,2.7,HCE
2447,2.7,HCE
2448,4.3,HPE
2449,4.3,HPE
2450,4.3,HPE
2451,4.3,HPE
2452,4.3,HPE
2453,4.3,HPE
2454,4.3,HPE
2455,4.3,HPE
2456,2.7,HCE
2457,2.7,HCE
2458,2.7,HCE
2459,2.7,HCE
2460,2.7,HCE
2461,2.7,HCE
2462,2.7,HCE
2463,2.7,HCE
2464,2.7,HCE
2465,2.7,HCE
2466,2.7,HCE
2467,2.7,HCE
2468,2.7,HCE
2469,2.7,HCE
2470,2.7,HCE
2471,2.7,HCE
2472,4.3,HPE
2473,4.3,HPE
2474,4.3,HPE
2475,4.3,HPE
2476,4.3,HPE
2477,4.3,HPE
2478,4.3,HPE
2479,4.3,HPE
2480,2.7,HCE
2481,2.7,HCE
2482,2.7,HCE
2483,2.7,HCE
2484,2.7,HCE
2485,2.7,HCE
2486,2.7,HCE
2487,2.7,HCE
2488,2.7,HCE
2489,2.7,HCE
2490,2.7,HCE
2491,2.7,HCE
2492,2.7,HCE
2493,2.7,HCE
2494,2.7,HCE
2495,2.7,HCE
2496,4.3,HPE
2497,4.3,HPE
2498,4.3,HPE
2499,4.3,HPE
2500,4.3,HPE
2501,4.3,HPE
2502,4.3,HPE
2503,4.3,HPE
2504,2.7,HCE
2505,2.7,HCE
2506,2.7,HCE
2507,2.7,HCE
2508,2.7,HCE
2509,2.7,HCE
2510,2.7,HCE
2511,2.7,HCE
2512,2.7,HCE
2513,2.7,HCE
2514,2.7,HCE
2515,2.7,HCE
2516,2.7,HCE
2517,2.7,HCE
2518,2.7,HCE
2519,2.7,HCE
2520,4.3,HPE
2521,4.3,HPE
2522,4.3,HPE
2523,4.3,HPE
2524,4.3,HPE
2525,4.3,HPE
2526,4.3,HPE
2527,4.3,HPE
2528,2.7,HCE
2529,2.7,HCE
2530,2.7,HCE
2531,2.7,HCE
2532,2.7,HCE
2533,2.7,HCE
2534,2.7,HCE
2535,2.7,HCE
2536,2.7,HCE
2537,2.7,HCE
2538,2.7,HCE
2539,2.7,HCE
2540,2.7,HCE
2541,2.7,HCE
2542,2.7,HCE
2543,2.7,HCE
2544,4.3,HPE
2545,4.3,HPE
2546,4.3,HPE
2547,4.3,HPE
2548,4.3,HPE
2549,4.3,HPE
2550,4.3,HPE
2551,4.3,HPE
2552,2.7,HCE
2553,2.7,HCE
2554,2.7,HCE
2555,2.7,HCE
2556,2.7,HCE
2557,2.7,HCE
2558,2.7,HCE
2559,2.7,HCE
2560,2.7,HCE
2561,2.7,HCE
2562,2.7,HCE
2563,2.7,HCE
2564,2.7,HCE
2565,2.7,HCE
2566,2.7,HCE
2567,2.7,HCE
2568,4.3,HPE
2569,4.3,HPE
2570,4.3,HPE
2571,4.3,HPE
2572,4.3,HPE
2573,4.3,HPE
2574,4.3,HPE
2575,4.3,HPE
2576,2.7,HCE
2577,2.7,HCE
2578,2.7,HCE
2579,2.7,HCE
2580,2.7,HCE
2581,2.7,HCE
2582,2.7,HCE
2583,2.7,HCE
2584,2.7,HCE
2585,2.7,HCE
2586,2.7,HCE
2587,2.7,HCE
2588,2.7,HCE
2589,2.7,HCE
2590,2.7,HCE
2591,2.7,HCE
2592,4.3,HPE
2593,4.3,HPE
2594,4.3,HPE
2595,4.3,HPE
2596,4.3,HPE
2597,4.3,HPE
2598,4.3,HPE
2599,4.3,HPE
2600,2.7,HCE
2601,2.7,HCE
2602,2.7,HCE
2603,2.7,HCE
2604,2.7,HCE
2605,2.7,HCE
2606,2.7,HCE
2607,2.7,HCE
2608,2.7,HCE
2609,2.7,HCE
2610,2.7,HCE
2611,2.7,HCE
2612,2.7,HCE
2613,2.7,HCE
2614,2.7,HCE
2615,2.7,HCE
2616,4.3,HPE
2617,4.3,HPE
2618,4.3,HPE
2619,4.3,HPE
2620,4.3,HPE
2621,4.3,HPE
2622,4.3,HPE
2623,4.3,HPE
2624,2.7,HCE
2625,2.7,HCE
2626,2.7,HCE
2627,2.7,HCE
2628,2.7,HCE
2629,2.7,HCE
2630,2.7,HCE
2631,2.7,HCE
2632,2.7,HCE
2633,2.7,HCE
2634,2.7,HCE
2635,2.7,HCE
2636,2.7,HCE
2637,2.7,HCE
2638,2.7,HCE
2639,2.7,HCE
2640,4.3,HPE
2641,4.3,HPE
2642,4.3,HPE
2643,4.3,HPE
2644,4.3,HPE
2645,4.3,HPE
2646,4.3,HPE
2647,4.3,HPE
2648,2.7,HCE
2649,2.7,HCE
2650,2.7,HCE
2651,2.7,HCE
2652,2.7,HCE
2653,2.7,HCE
2654,2.7,HCE
2655,2.7,HCE
2656,2.7,HCE
2657,2.7,HCE
2658,2.7,HCE
2659,2.7,HCE
2660,2.7,HCE
2661,2.7,HCE
2662,2.7,HCE
2663,2.7,HCE
2664,4.3,HPE
2665,4.3,HPE
2666,4.3,HPE
2667,4.3,HPE
2668,4.3,HPE
