,AREA,YEAR_op,TECHNOLOGIES,capacityCosts_Pvar
0,France,2020,IntercoIn,67611470.62919247
1,France,2020,Coal_p,119149509.92989308
2,France,2020,TAC_H2,-0.0
3,France,2020,Solar,1387869414.8697908
4,France,2020,WindOffShore,498660243.2311846
5,France,2020,IntercoOut,0.0
6,France,2020,CCG_H2,-0.0
7,France,2020,OldNuke,0.0
8,France,2020,HydroRiver,365410132.98775965
9,France,2020,TAC,138147542.38876083
10,France,2020,WindOnShore,1147755698.556925
11,France,2020,CCG,83839528.33491474
12,France,2020,curtailment,0.0
13,France,2020,NewNuke,-0.0
14,France,2020,HydroReservoir,498286544.9833086
15,France,2020,electrolysis_AEL,73351413.84067538
16,France,2030,IntercoIn,140917667.71441853
17,France,2030,Coal_p,2319356.7110927203
18,France,2030,TAC_H2,-0.0
19,France,2030,Solar,659321563.9511498
20,France,2030,WindOffShore,885811875.1691906
21,France,2030,IntercoOut,0.0
22,France,2030,CCG_H2,-0.0
23,France,2030,OldNuke,0.0
24,France,2030,HydroRiver,31365854.169881444
25,France,2030,TAC,7537909.311051341
26,France,2030,WindOnShore,653532715.14291
27,France,2030,CCG,12756461.911009962
28,France,2030,curtailment,0.0
29,France,2030,NewNuke,933538540.2663189
30,France,2030,HydroReservoir,38323924.30315961
31,France,2030,electrolysis_AEL,60675767.38565196
32,France,2040,IntercoIn,81067401.7801888
33,France,2040,Coal_p,-0.0
34,France,2040,TAC_H2,-0.0
35,France,2040,Solar,534077132.71657723
36,France,2040,WindOffShore,716282513.3295941
37,France,2040,IntercoOut,0.0
38,France,2040,CCG_H2,-0.0
39,France,2040,OldNuke,0.0
40,France,2040,HydroRiver,23582425.199724868
41,France,2040,TAC,-0.0
42,France,2040,WindOnShore,430418696.0432417
43,France,2040,CCG,979721.3398116071
44,France,2040,curtailment,0.0
45,France,2040,NewNuke,979624023.3364874
46,France,2040,HydroReservoir,26521589.21915969
47,France,2040,electrolysis_AEL,34668124.91621477
48,France,2050,IntercoIn,39050755.889925286
49,France,2050,Coal_p,-0.0
50,France,2050,TAC_H2,-0.0
51,France,2050,Solar,317092046.9099911
52,France,2050,WindOffShore,377162398.81577104
53,France,2050,IntercoOut,0.0
54,France,2050,CCG_H2,-0.0
55,France,2050,OldNuke,0.0
56,France,2050,HydroRiver,12143888.251603125
57,France,2050,TAC,-0.0
58,France,2050,WindOnShore,308611769.56370217
59,France,2050,CCG,413844.88168274635
60,France,2050,curtailment,0.0
61,France,2050,NewNuke,491107364.0400231
62,France,2050,HydroReservoir,13385422.896651365
63,France,2050,electrolysis_AEL,15376904.482405744
