,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,4015.5106672339734
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,32593.95288310303
5,France,2040,Battery,4454.248801613845
6,France,2050,saltCavernH2_G,57449.772907740866
7,France,2050,Battery,68270.37577563467
