,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,55144181.04724255
3,France,2030,Battery,-0.0
4,France,2040,saltCavernH2_G,299119424.3521423
5,France,2040,Battery,45478541.80269758
6,France,2050,saltCavernH2_G,555666823.3505557
7,France,2050,Battery,409612844.6309159
