,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,saltCavernH2_G,0.0
1,France,2010,Battery,-0.0
2,France,2020,saltCavernH2_G,4015.5106672339734
3,France,2020,Battery,0.0
4,France,2030,saltCavernH2_G,28578.442215869058
5,France,2030,Battery,4454.248801613845
6,France,2040,saltCavernH2_G,24855.820024637833
7,France,2040,Battery,63816.12697402083
