,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,2629.6711262448794
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,27498.343259134803
5,France,2040,Battery,3633.3453150050004
6,France,2050,saltCavernH2_G,48045.68254072055
7,France,2050,Battery,60058.08710588392
