,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,2598.1275327599496
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,27290.819145519315
5,France,2040,Battery,3633.3453150050004
6,France,2050,saltCavernH2_G,46897.24879707068
7,France,2050,Battery,57858.387691289965
