,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,20128818.554744847
3,France,2030,Battery,-0.0
4,France,2040,saltCavernH2_G,158827841.29712653
5,France,2040,Battery,24788359.559175376
6,France,2050,saltCavernH2_G,260508732.78903067
7,France,2050,Battery,179979720.6661194
