,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,1568.5212954171914
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,22922.29798622615
5,France,2040,Battery,3326.387686800127
6,France,2050,saltCavernH2_G,42378.45235846007
7,France,2050,Battery,49990.097747592255
