,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,saltCavernH2_G,0.0
1,France,2010,Battery,-0.0
2,France,2020,saltCavernH2_G,2773.9567567759123
3,France,2020,Battery,0.0
4,France,2030,saltCavernH2_G,26845.054127086856
5,France,2030,Battery,3633.3453150050004
6,France,2040,saltCavernH2_G,20982.979474966214
7,France,2040,Battery,59608.73475977204
