,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
394,2010,curtailment,CCG,0.0
395,2010,curtailment,OldNuke,0.0
396,2010,curtailment,Coal_p,0.0
397,2010,curtailment,Solar,0.0
398,2010,curtailment,HydroReservoir,0.0
399,2010,curtailment,WindOnShore,0.0
400,2010,TAC_H2,IntercoOut,0.0
401,2010,TAC_H2,CCG_H2,0.0
402,2010,TAC_H2,TAC,0.0
403,2010,TAC_H2,NewNuke,0.0
404,2010,TAC_H2,IntercoIn,0.0
405,2010,TAC_H2,HydroRiver,0.0
406,2010,TAC_H2,WindOffShore,0.0
407,2010,TAC_H2,electrolysis_AEL,0.0
408,2010,TAC_H2,curtailment,0.0
409,2010,TAC_H2,TAC_H2,0.0
410,2010,TAC_H2,CCG,0.0
411,2010,TAC_H2,OldNuke,0.0
412,2010,TAC_H2,Coal_p,0.0
413,2010,TAC_H2,Solar,0.0
414,2010,TAC_H2,HydroReservoir,0.0
415,2010,TAC_H2,WindOnShore,0.0
416,2010,CCG,IntercoOut,0.0
417,2010,CCG,CCG_H2,0.0
418,2010,CCG,TAC,0.0
419,2010,CCG,NewNuke,0.0
420,2010,CCG,IntercoIn,0.0
421,2010,CCG,HydroRiver,0.0
422,2010,CCG,WindOffShore,0.0
423,2010,CCG,electrolysis_AEL,0.0
424,2010,CCG,curtailment,0.0
425,2010,CCG,TAC_H2,0.0
426,2010,CCG,CCG,0.0
427,2010,CCG,OldNuke,0.0
428,2010,CCG,Coal_p,0.0
429,2010,CCG,Solar,0.0
430,2010,CCG,HydroReservoir,0.0
431,2010,CCG,WindOnShore,0.0
432,2010,OldNuke,IntercoOut,0.0
433,2010,OldNuke,CCG_H2,0.0
434,2010,OldNuke,TAC,0.0
435,2010,OldNuke,NewNuke,0.0
436,2010,OldNuke,IntercoIn,0.0
437,2010,OldNuke,HydroRiver,0.0
438,2010,OldNuke,WindOffShore,0.0
439,2010,OldNuke,electrolysis_AEL,0.0
440,2010,OldNuke,curtailment,0.0
441,2010,OldNuke,TAC_H2,0.0
442,2010,OldNuke,CCG,0.0
443,2010,OldNuke,OldNuke,0.0
444,2010,OldNuke,Coal_p,0.0
445,2010,OldNuke,Solar,0.0
446,2010,OldNuke,HydroReservoir,0.0
447,2010,OldNuke,WindOnShore,0.0
448,2010,Coal_p,IntercoOut,0.0
449,2010,Coal_p,CCG_H2,0.0
450,2010,Coal_p,TAC,0.0
451,2010,Coal_p,NewNuke,0.0
452,2010,Coal_p,IntercoIn,0.0
453,2010,Coal_p,HydroRiver,0.0
454,2010,Coal_p,WindOffShore,0.0
455,2010,Coal_p,electrolysis_AEL,0.0
456,2010,Coal_p,curtailment,0.0
457,2010,Coal_p,TAC_H2,0.0
458,2010,Coal_p,CCG,0.0
459,2010,Coal_p,OldNuke,0.0
460,2010,Coal_p,Coal_p,0.0
461,2010,Coal_p,Solar,0.0
462,2010,Coal_p,HydroReservoir,0.0
463,2010,Coal_p,WindOnShore,0.0
464,2010,Solar,IntercoOut,0.0
465,2010,Solar,CCG_H2,0.0
466,2010,Solar,TAC,0.0
467,2010,Solar,NewNuke,0.0
468,2010,Solar,IntercoIn,0.0
469,2010,Solar,HydroRiver,0.0
470,2010,Solar,WindOffShore,0.0
471,2010,Solar,electrolysis_AEL,0.0
472,2010,Solar,curtailment,0.0
473,2010,Solar,TAC_H2,0.0
474,2010,Solar,CCG,0.0
475,2010,Solar,OldNuke,0.0
476,2010,Solar,Coal_p,0.0
477,2010,Solar,Solar,0.0
478,2010,Solar,HydroReservoir,0.0
479,2010,Solar,WindOnShore,0.0
480,2010,HydroReservoir,IntercoOut,0.0
481,2010,HydroReservoir,CCG_H2,0.0
482,2010,HydroReservoir,TAC,0.0
483,2010,HydroReservoir,NewNuke,0.0
484,2010,HydroReservoir,IntercoIn,0.0
485,2010,HydroReservoir,HydroRiver,0.0
486,2010,HydroReservoir,WindOffShore,0.0
487,2010,HydroReservoir,electrolysis_AEL,0.0
488,2010,HydroReservoir,curtailment,0.0
489,2010,HydroReservoir,TAC_H2,0.0
490,2010,HydroReservoir,CCG,0.0
491,2010,HydroReservoir,OldNuke,0.0
492,2010,HydroReservoir,Coal_p,0.0
493,2010,HydroReservoir,Solar,0.0
494,2010,HydroReservoir,HydroReservoir,0.0
495,2010,HydroReservoir,WindOnShore,0.0
496,2010,WindOnShore,IntercoOut,0.0
497,2010,WindOnShore,CCG_H2,0.0
498,2010,WindOnShore,TAC,0.0
499,2010,WindOnShore,NewNuke,0.0
500,2010,WindOnShore,IntercoIn,0.0
501,2010,WindOnShore,HydroRiver,0.0
502,2010,WindOnShore,WindOffShore,0.0
503,2010,WindOnShore,electrolysis_AEL,0.0
504,2010,WindOnShore,curtailment,0.0
