,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,35655892.79475102
3,France,2030,Battery,-0.0
4,France,2040,saltCavernH2_G,219277531.3458286
5,France,2040,Battery,32100062.40695761
6,France,2050,saltCavernH2_G,377188184.7741849
7,France,2050,Battery,280313630.92557704
