TIMESTAMP,Prices
2679,0
2680,3.06
2681,10.7
2682,23.01
2683,24.66
2684,20.32
2685,12.92
2686,8.02
2687,8.41
2688,6.76
2689,2.76
2690,1.85
2691,3.51
2692,14.22
2693,29.45
2694,40.6
2695,41.38
2696,38.68
2697,24.46
2698,30.11
2699,30.11
2700,32.5
2701,25.62
2702,28.27
2703,19.81
2704,33.49
2705,40.02
2706,42.88
2707,42.84
2708,41.69
2709,36.35
2710,30.71
2711,27.8
2712,26.71
2713,24.73
2714,18.38
2715,25.01
2716,27.53
2717,32.08
2718,43.18
2719,43.85
2720,41.97
2721,38.85
2722,34.43
2723,29.99
2724,32.52
2725,31.6
2726,30.59
2727,31.61
2728,31.53
2729,34.4
2730,39.45
2731,42.08
2732,41.29
2733,38.34
2734,33.46
2735,29.1
2736,26.1
2737,12.69
2738,5.48
2739,0.51
2740,5.53
2741,19.46
2742,24.04
2743,39.12
2744,38.06
2745,33.09
2746,37.65
2747,35.65
2748,32
2749,30.5
2750,27.35
2751,26.98
2752,25.69
2753,32.32
2754,38.08
2755,40.84
2756,46.36
2757,42.21
2758,39.04
2759,37
2760,35
2761,32.12
2762,27.98
2763,25.77
2764,29.99
2765,41.5
2766,50.79
2767,56.38
2768,52.94
2769,49.93
2770,46.94
2771,43.96
2772,42.16
2773,40.35
2774,38.53
2775,32.41
2776,30.49
2777,40.07
2778,42.51
2779,40.82
2780,42.54
2781,41.97
2782,37.05
2783,32.02
2784,30.1
2785,29.05
2786,28.04
2787,13.82
2788,13.38
2789,16.47
2790,15.45
2791,21.34
2792,27.47
2793,31.22
2794,29.04
2795,30.48
2796,26.47
2797,21.58
2798,13.89
2799,11.76
2800,10.49
2801,24.13
2802,20.59
2803,30.14
2804,37.31
2805,36.36
2806,31.57
2807,32.57
2808,30.74
2809,30
2810,29
2811,27.28
2812,27.69
2813,23.82
2814,26.16
2815,32.05
2816,31.42
2817,32.86
2818,32.69
2819,33.73
2820,30
2821,28
2822,28
2823,28.09
2824,32.38
2825,41.07
2826,43.31
2827,43.83
2828,46.07
2829,47.76
2830,44.56
2831,38.53
2832,36.22
2833,35.57
2834,35.01
2835,34.18
2836,36.57
2837,46.82
2838,52.77
2839,56.71
2840,51.3
2841,46.99
2842,45.61
2843,44.06
2844,43
2845,40.67
2846,39.41
2847,31.9
2848,33.96
2849,40.88
2850,46.78
2851,42.48
2852,46.81
2853,44.86
2854,38.43
2855,34
2856,36.07
2857,35
2858,35.24
2859,34.44
2860,36.59
2861,45.62
2862,52.14
2863,60
2864,51.47
2865,47.43
2866,44.85
2867,40.85
2868,36.49
2869,34.98
2870,34.94
2871,35.34
2872,41.3
2873,47.09
2874,54.4
2875,51.76
2876,48.71
2877,46.28
2878,43.41
2879,38
2880,35.2
2881,32.64
2882,31.16
2883,26.51
2884,29.93
2885,24.71
2886,29.19
2887,23.88
2888,31
2889,30.62
2890,29.58
2891,28.6
2892,21.2
2893,14.62
2894,7.18
2895,10.19
2896,22.88
2897,30.72
2898,35.55
2899,37.81
2900,37.79
2901,38.76
2902,32.49
2903,32.16
2904,29.7
2905,29.16
2906,27.69
2907,26.97
2908,31.93
2909,41.75
2910,45.52
2911,47.18
2912,43.3
2913,41.63
2914,40.14
2915,39.07
2916,38.17
2917,37.2
2918,37
2919,37.48
2920,40.41
2921,45.98
2922,47.18
2923,45.1
2924,43.12
2925,44.72
2926,41.71
2927,33.29
2928,34.9
2929,33.6
2930,32.48
2931,33.1
2932,35.96
2933,41.95
2934,46.99
2935,50.1
2936,47.94
2937,46.9
2938,46.47
2939,43.7
2940,40.64
2941,37.98
2942,35.61
2943,35.47
2944,38.89
2945,42.01
2946,43.96
2947,44.57
2948,44.92
2949,45.37
2950,42.01
2951,39.72
2952,37.26
2953,35.56
2954,34.9
2955,34.98
2956,34.51
2957,35.59
2958,40.87
2959,45
2960,45.07
2961,43.62
2962,42.65
2963,40.56
2964,36.98
2965,34.95
2966,31.14
2967,28.59
2968,30
2969,34.59
2970,38.53
2971,44.81
2972,45.5
2973,45.92
2974,44.3
2975,35.19
2976,32.02
2977,29.15
2978,29.33
2979,26.47
2980,26.1
2981,28.05
2982,29.01
2983,31.35
2984,31.62
2985,30.38
2986,29.98
2987,30.62
2988,29.26
2989,19.01
2990,18.58
2991,21.72
2992,27.43
2993,32.44
2994,38.47
2995,42.03
2996,45.06
2997,46.47
2998,42.1
2999,41.11
3000,36.97
3001,36.18
3002,35
3003,33.87
3004,36.35
3005,45.85
3006,51.63
3007,48.84
3008,45.22
3009,45.18
3010,45.77
3011,45.32
3012,44.19
3013,42.08
3014,41.09
3015,41.16
3016,43.87
3017,47.19
3018,54.4
3019,56.14
3020,56.14
3021,55
3022,45.66
3023,42.32
3024,40.98
3025,40.8
3026,40.03
3027,40.03
3028,42.71
3029,51.59
3030,60.16
3031,63.9
3032,57.53
3033,55.11
3034,54.03
3035,50.94
3036,48.94
3037,48
3038,46.77
3039,47.1
3040,48.94
3041,54
3042,62.57
3043,52.94
3044,55
3045,50.98
3046,45
3047,44.18
3048,39.03
3049,35.96
3050,35.79
3051,35.08
3052,34.64
3053,33.96
3054,39.48
3055,44.49
3056,46.2
3057,44.66
3058,43.5
3059,42.87
3060,38.19
3061,35.78
3062,34.9
3063,34.38
3064,33
3065,37.35
3066,39.19
3067,39.61
3068,38.01
3069,37.28
3070,34.16
3071,33.92
3072,32.01
3073,30.26
3074,30.69
3075,33.1
3076,37.07
3077,45.99
3078,49.92
3079,54.66
3080,52.19
3081,49.95
3082,49.93
3083,49.05
3084,47.76
3085,45.76
3086,45.33
3087,45.54
3088,46.5
3089,47.55
3090,50.87
3091,50.72
3092,49.9
3093,49.07
3094,44
3095,40.1
3096,38.83
3097,37.54
3098,37.25
3099,37.17
3100,39.02
3101,47.63
3102,54.58
3103,56.17
3104,53.07
3105,50.16
3106,46.93
3107,43.49
3108,39.02
3109,38.35
3110,37.36
3111,37.38
3112,42.7
3113,48.9
3114,50.48
3115,49.77
3116,51.45
3117,51.22
3118,48.47
3119,44.06
3120,40
3121,37.94
3122,34.1
3123,32.21
3124,32.08
3125,29.85
3126,29.22
3127,28.77
3128,30.08
3129,27.05
3130,27.95
3131,31.85
3132,33.28
3133,28.77
3134,25.61
3135,23.55
3136,29.21
3137,37.36
3138,39.9
3139,37.88
3140,39.18
3141,41.51
3142,38.67
3143,37.42
3144,31.88
3145,29.56
3146,26.25
3147,25
3148,24.04
3149,24.6
3150,27.21
3151,30.14
3152,25.27
3153,16.98
3154,15.4
3155,16.4
3156,8.36
3157,0
3158,0
3159,0
3160,14.88
3161,32.51
3162,35.07
3163,40
3164,40.87
3165,42.71
3166,38.91
3167,37.72
3168,32.67
3169,31.81
3170,31.12
3171,30.57
3172,35.73
3173,46.16
3174,53.01
3175,53.01
3176,47.26
3177,40
3178,36.7
3179,34.7
3180,32.74
3181,31.33
3182,30.98
3183,32.06
3184,30.35
3185,43.6
3186,48.95
3187,44.75
3188,47.61
3189,46.88
3190,41.26
3191,38.34
3192,35.83
3193,35.32
3194,34.96
3195,35.6
3196,38.79
3197,45.34
3198,52.01
3199,55.53
3200,46.98
3201,40.71
3202,36.3
3203,34.26
3204,34
3205,33.84
3206,34.04
3207,34.93
3208,37.3
3209,43.95
3210,47.91
3211,46.06
3212,46.02
3213,45.19
3214,40.36
3215,37.1
3216,35.68
3217,35.57
3218,35.44
3219,34.38
3220,36.21
3221,43.61
3222,50.99
3223,55.07
3224,47.82
3225,44.84
3226,40.94
3227,38.77
3228,35.67
3229,35.57
3230,34.28
3231,35.52
3232,40
3233,44.11
3234,45.8
3235,44.37
3236,43.23
3237,43.5
3238,38.91
3239,34.5
3240,34.5
3241,34.01
3242,32.07
3243,33.09
3244,35.05
3245,42.7
3246,47.21
3247,49.3
3248,45.06
3249,44.23
3250,43.93
3251,41.7
3252,39.97
3253,38.87
3254,37.97
3255,35.9
3256,39.05
3257,40.97
3258,42.8
3259,41.58
3260,41.38
3261,40.83
3262,36.79
3263,35.7
3264,35.18
3265,34.25
3266,33.79
3267,34
3268,36.09
3269,41.13
3270,47.04
3271,51.12
3272,49.17
3273,46.27
3274,46.03
3275,44.86
3276,41.6
3277,39.15
3278,38.49
3279,39.04
3280,42.53
3281,45.7
3282,48.06
3283,47.15
3284,42.49
3285,48.32
3286,43.47
3287,37.37
3288,34.39
3289,34.85
3290,34.11
3291,34.76
3292,33.42
3293,33.92
3294,36.24
3295,38.99
3296,37.52
3297,35.12
3298,34.79
3299,33.9
3300,33.05
3301,32.36
3302,33.25
3303,34.1
3304,35.36
3305,39.08
3306,40.99
3307,45.17
3308,44.75
3309,44.96
3310,42
3311,39.66
3312,36.02
3313,35
3314,34.03
3315,32.63
3316,32.37
3317,33.37
3318,34.04
3319,35.07
3320,35.02
3321,34.08
3322,34.1
3323,33.8
3324,29.64
3325,27.41
3326,27.49
3327,30.28
3328,34.47
3329,38.28
3330,42.28
3331,42.34
3332,41.71
3333,43.33
3334,38.94
3335,37.3
3336,35
3337,34.55
3338,33.51
3339,33.77
3340,36.04
3341,44.31
3342,55.01
3343,57.38
3344,57.45
3345,56.63
3346,55.5
3347,51.99
3348,50.29
3349,47.59
3350,45.06
3351,43.25
3352,46.09
3353,47.91
3354,49.39
3355,46.18
3356,45.8
3357,44.17
3358,37.66
3359,35.2
3360,34.44
3361,33.12
3362,31.49
3363,32.37
3364,33.03
3365,40.07
3366,48.06
3367,57.61
3368,55
3369,52.52
3370,51.15
3371,49.85
3372,46.27
3373,43.52
3374,38.98
3375,38.6
3376,39.6
3377,45.95
3378,46.96
3379,44.87
3380,44.11
3381,43.45
3382,37.39
3383,32.66
3384,32.5
3385,29.66
3386,29
3387,29.61
3388,33.09
3389,37.6
3390,46.6
3391,50.35
3392,48.37
3393,45.77
3394,42.41
3395,40.99
3396,38.65
3397,36.99
3398,36.02
3399,35.71
3400,39
3401,42.85
3402,47.47
3403,48.99
3404,48.14
3405,48.45
3406,41.16
3407,35.8
3408,33.32
3409,32.37
3410,30.14
3411,27.41
3412,30.79
3413,36.74
3414,46.77
3415,47.06
3416,40.86
3417,35.85
3418,35.6
3419,35.56
3420,35.74
3421,35.55
3422,36.76
3423,37.57
3424,43.04
3425,48.55
3426,52.38
3427,50.15
3428,49.45
3429,49.41
3430,45.27
3431,39.9
3432,35.24
3433,34.08
3434,32.37
3435,25.69
3436,29.7
3437,38.03
3438,47.14
3439,50.95
3440,45.94
3441,43.78
3442,39.54
3443,37.48
3444,35.85
3445,35.35
3446,35
3447,35.08
3448,36.64
3449,41.64
3450,44.88
3451,41.05
3452,39.26
3453,45.06
3454,41.89
3455,41.97
3456,37.15
3457,35.07
3458,34.03
3459,33.84
3460,33.09
3461,34.05
3462,35.11
3463,37.7
3464,37.56
3465,36.32
3466,35.2
3467,34.24
3468,33.01
3469,31.42
3470,31.35
3471,32.08
3472,34.19
3473,37.48
3474,41.12
3475,44.47
3476,44.71
3477,44.47
3478,40.58
3479,36.4
3480,33.04
3481,28.02
3482,13.53
3483,22.23
3484,13.38
3485,14.63
3486,18.65
3487,24.58
3488,20.87
3489,18.69
3490,21.79
3491,18.38
3492,3.68
3493,0
3494,0
3495,4.67
3496,18.65
3497,33.01
3498,36.63
3499,37.16
3500,36.59
3501,36.37
3502,32.45
3503,21.94
3504,16.09
3505,15.25
3506,14.09
3507,19.65
3508,28.76
3509,28.12
3510,43.75
3511,43.35
3512,42.37
3513,39.74
3514,39.27
3515,38.03
3516,38
3517,36.43
3518,35.89
3519,35.46
3520,27.13
3521,32.78
3522,33.98
3523,29.13
3524,28.37
3525,37.72
3526,38.64
3527,34.07
3528,30.62
3529,29.5
3530,29.94
3531,24.17
3532,27.73
3533,27.21
3534,34.36
3535,36.86
3536,41.33
3537,42.9
3538,45.68
3539,44.95
3540,39.08
3541,34.79
3542,33.05
3543,30.25
3544,31.58
3545,33.58
3546,41.91
3547,31.29
3548,30.79
3549,38.77
3550,34.07
3551,34.4
3552,33.07
3553,30.57
3554,28.4
3555,23.53
3556,30.63
3557,34.73
3558,42.4
3559,46.45
3560,45.81
3561,38.92
3562,38.39
3563,40.89
3564,39.9
3565,39.92
3566,38.29
3567,33.35
3568,41.01
3569,40.89
3570,45.33
3571,38.95
3572,38.65
3573,40.77
3574,34.55
3575,32.1
3576,28.6
3577,24.54
3578,14.7
3579,8.6
3580,8.25
3581,8.4
3582,12.04
3583,13.58
3584,10.78
3585,9.16
3586,10.95
3587,13.92
3588,10.06
3589,7.43
3590,7.03
3591,10.79
3592,22.46
3593,27.23
3594,34.24
3595,35.04
3596,35.98
3597,40.34
3598,36.69
3599,32.02
3600,29.49
3601,27.33
3602,26.28
3603,27.22
3604,29.07
3605,35
3606,41.05
3607,41.49
3608,39.78
3609,37
3610,35.63
3611,34.17
3612,30.51
3613,30
3614,29.14
3615,27.29
3616,28.45
3617,34.76
3618,38.14
3619,35.06
3620,38.79
3621,43.98
3622,40
3623,33.63
3624,31.03
3625,28.23
3626,21.63
3627,19.13
3628,21.09
3629,21.34
3630,26.79
3631,30.14
3632,29.95
3633,27.99
3634,26.93
3635,27.89
3636,24.06
3637,20.85
3638,25.77
3639,27.57
3640,29.09
3641,33.37
3642,40.15
3643,34.08
3644,34.38
3645,40.36
3646,37.6
3647,27.03
3648,28.55
3649,27.5
3650,18.08
3651,12.95
3652,10.39
3653,6.42
3654,11.73
3655,13.74
3656,13.86
3657,11.76
3658,11.9
3659,8.91
3660,3.5
3661,0
3662,0
3663,3.5
3664,18.79
3665,25.82
3666,37.41
3667,38.13
3668,37.14
3669,37.12
3670,29.85
3671,26.61
3672,23.34
3673,20.78
3674,17.71
3675,14.51
3676,21.16
3677,22.24
3678,41.46
3679,45.02
3680,41.81
3681,39.36
3682,37.71
3683,36.25
3684,35.46
3685,35.23
3686,35.68
3687,35.69
3688,38.13
3689,45.42
3690,50.5
3691,48.91
3692,44.94
3693,45.96
3694,41.4
3695,34.74
3696,32.99
3697,31.86
3698,28.28
3699,24.49
3700,25.14
3701,30.74
3702,37.98
3703,47.69
3704,46.93
3705,42.24
3706,41
3707,37.56
3708,36.5
3709,35.19
3710,34.47
3711,36.65
3712,30.03
3713,39.39
3714,43.05
3715,37.28
3716,38.28
3717,33.83
3718,28.01
3719,27.48
3720,26.06
3721,24.55
3722,24.54
3723,25.31
3724,24.6
3725,27.46
3726,37.14
3727,44.99
3728,43.97
3729,41.38
3730,40.46
3731,38.85
3732,36.32
3733,36.19
3734,38.01
3735,39
3736,41.37
3737,43.92
3738,44.07
3739,33.88
3740,31.08
3741,39.99
3742,32.09
3743,28.5
3744,26.5
3745,24.64
3746,24.03
3747,24.06
3748,27.54
3749,32.16
3750,40.73
3751,42.91
3752,39.93
3753,34.11
3754,33.62
3755,32.31
3756,32
3757,32
3758,32.53
3759,33.58
3760,35.76
3761,35.98
3762,39.07
3763,39.17
3764,34.34
3765,41.81
3766,37.54
3767,35.77
3768,23.06
3769,21.72
3770,10.41
3771,6.85
3772,9.41
3773,14.79
3774,31.12
3775,43.55
3776,41.99
3777,37.21
3778,33.39
3779,30.09
3780,27.7
3781,27.07
3782,27.21
3783,23.26
3784,31.27
3785,27.54
3786,32.17
3787,22.63
3788,20.22
3789,30.04
3790,26.25
3791,3.25
3792,0.9
3793,2.71
3794,0
3795,0
3796,0
3797,0
3798,2.64
3799,5.3
3800,5.27
3801,5.34
3802,6.62
3803,11.34
3804,6.08
3805,0.03
3806,0
3807,3.43
3808,6.86
3809,10.57
3810,12.92
3811,11.8
3812,12.39
3813,21.94
3814,28.72
3815,26.15
3816,18.7
3817,17.13
3818,15.11
3819,14.68
3820,13.87
3821,15.73
3822,15.93
3823,18
3824,14.88
3825,10.8
3826,15.73
3827,18.33
3828,15.81
3829,15.73
3830,17.94
3831,18.39
3832,20.68
3833,29.74
3834,32.12
3835,25.53
3836,19.86
3837,34.38
3838,35.6
3839,33.32
3840,28.84
3841,27.78
3842,27
3843,27.01
3844,25.83
3845,26.84
3846,30.03
3847,33.54
3848,30.92
3849,30.06
3850,29.55
3851,28.69
3852,27.32
3853,27.3
3854,27.45
3855,28.08
3856,31.19
3857,34.98
3858,40
3859,39.74
3860,39.7
3861,40
3862,35.06
3863,33
3864,29.21
3865,28.28
3866,26.87
3867,24.6
3868,29.13
3869,30.07
3870,44
3871,48.41
3872,48.99
3873,47.42
3874,46.99
3875,47.38
3876,45.72
3877,44.09
3878,43.19
3879,42.29
3880,42.81
3881,44.5
3882,44.98
3883,45.72
3884,43.32
3885,46.1
3886,40.93
3887,37.69
3888,35.65
3889,33.43
3890,27.58
3891,29.58
3892,30.67
3893,32.83
3894,44.46
3895,51.22
3896,51
3897,50.54
3898,50.54
3899,45.98
3900,42.91
3901,39.05
3902,34.09
3903,27.72
3904,32.05
3905,39
3906,46
3907,39.19
3908,42.92
3909,44.64
3910,38.7
3911,29.78
3912,28.34
3913,26.66
3914,17.2
3915,17.72
3916,20.39
3917,27.83
3918,42.74
3919,44.49
3920,36.42
3921,32.9
3922,30.09
3923,28.23
3924,28.53
3925,28.79
3926,29.9
3927,31.09
3928,33.68
3929,37.14
3930,43.79
3931,36.38
3932,37.96
3933,47.56
3934,41.03
3935,33.44
3936,29.78
3937,28.05
3938,23.65
3939,17.6
3940,25.66
3941,28.5
3942,35.44
3943,43.06
3944,49.04
3945,42.91
3946,41.01
3947,34.9
3948,33.02
3949,33.28
3950,34.06
3951,36.34
3952,31.63
3953,35.68
3954,40.13
3955,39.01
3956,31.72
3957,42.19
3958,37.94
3959,33.29
3960,31.47
3961,29.92
3962,27.35
3963,25.08
3964,25.11
3965,26.68
3966,29.99
3967,33
3968,33.94
3969,32.2
3970,31.23
3971,28.35
3972,24.93
3973,23.54
3974,23.64
3975,24.92
3976,22.74
3977,27.75
3978,25.38
3979,19.84
3980,19.31
3981,32.94
3982,34.31
3983,30.17
3984,25.85
3985,18
3986,20.85
3987,19.38
3988,16.55
3989,14.06
3990,14.72
3991,18.42
3992,22.15
3993,25.93
3994,27.98
3995,27.17
3996,23.92
3997,15.01
3998,16
3999,14.56
4000,20.89
4001,25.09
4002,29.58
4003,31.95
4004,30.32
4005,41.02
4006,40.91
4007,33.06
4008,30.28
4009,19.93
4010,18.01
4011,18.23
4012,25.62
4013,24.56
4014,36.29
4015,35.82
4016,39.19
4017,34.64
4018,33.7
4019,33.99
4020,35.16
4021,34.76
4022,35.5
4023,36.2
4024,38.86
4025,41.06
4026,42.44
4027,39.97
4028,34.24
4029,41.09
4030,39.1
4031,32.97
4032,32.85
4033,28.54
4034,15.83
4035,15.64
4036,20.07
4037,30.9
4038,31.83
4039,41.05
4040,41.61
4041,39.92
4042,38.9
4043,37.12
4044,36.1
4045,36.06
4046,33.2
4047,34.65
4048,39.51
4049,41.06
4050,42.05
4051,37.46
4052,31
4053,35.08
4054,37.08
4055,34.12
4056,24.91
4057,22.97
4058,21.99
4059,17.31
4060,19.27
4061,21.59
4062,37.89
4063,39.41
4064,39.72
4065,42.98
4066,40.81
4067,37.01
4068,36.93
4069,36.29
4070,36.09
4071,34.91
4072,30.32
4073,38.63
4074,39.47
4075,33.93
4076,36.63
4077,40.08
4078,34.99
4079,30.8
4080,29.5
4081,29.55
4082,27.07
4083,21.04
4084,27.73
4085,29.42
4086,36.09
4087,40.39
4088,39.35
4089,38.95
4090,37.81
4091,36.08
4092,34.09
4093,33.17
4094,33.93
4095,33.54
4096,36.71
4097,39.62
4098,40.48
4099,38.57
4100,34.05
4101,44.71
4102,39.28
4103,34.3
4104,30.47
4105,27.21
4106,19.76
4107,17.91
4108,24.39
4109,26.61
4110,31.98
4111,47.09
4112,44.41
4113,43.93
4114,41.04
4115,36.21
4116,33.53
4117,32.41
4118,32.26
4119,32.22
4120,34.98
4121,40.79
4122,42.36
4123,35.48
4124,29.57
4125,37.46
4126,36.95
4127,28.65
4128,20.37
4129,16.56
4130,16.35
4131,12.62
4132,17.63
4133,17.37
4134,26.94
4135,24.34
4136,28.67
4137,27.35
4138,24.76
4139,29.97
4140,28.55
4141,22.73
4142,17.74
4143,15.8
4144,17.91
4145,27.21
4146,34.8
4147,32.54
4148,30.85
4149,34.03
4150,29.58
4151,28.1
4152,23.48
4153,14.44
4154,6.54
4155,4.38
4156,0
4157,0
4158,5.07
4159,9.83
4160,9.21
4161,7.19
4162,8.23
4163,11.75
4164,5.03
4165,0.01
4166,0
4167,0.04
4168,10.03
4169,16.99
4170,23.98
4171,19.1
4172,23.21
4173,34.19
4174,29.48
4175,26.97
4176,25.68
4177,24
4178,16.83
4179,16.5
4180,20.66
4181,26.51
4182,30.73
4183,32.96
4184,36.24
4185,32.67
4186,32.74
4187,31.6
4188,30.9
4189,30.7
4190,31.58
4191,32.53
4192,35.95
4193,38.45
4194,39.45
4195,30.97
4196,25.49
4197,34.3
4198,29
4199,23.01
4200,25.6
4201,24.48
4202,15.63
4203,15.09
4204,23.94
4205,23.52
4206,38.31
4207,43.36
4208,40.96
4209,37.77
4210,36.45
4211,34.95
4212,34.06
4213,34.16
4214,34.91
4215,36.93
4216,37.01
4217,40.92
4218,44.91
4219,38.2
4220,37.5
4221,45.83
4222,37.4
4223,31.18
4224,32.25
4225,24.43
4226,17.26
4227,14.29
4228,19.59
4229,28.65
4230,28.87
4231,35.98
4232,37.13
4233,37.14
4234,36.7
4235,35.08
4236,33.09
4237,31.88
4238,30.89
4239,31.47
4240,28.79
4241,32.16
4242,32.7
4243,28.66
4244,21.79
4245,30.15
4246,23.75
4247,28
4248,22.59
4249,19.82
4250,17.23
4251,14.64
4252,22.81
4253,23.23
4254,35.03
4255,42.1
4256,36.5
4257,34.56
4258,34.47
4259,31.97
4260,31.5
4261,30.91
4262,31.31
4263,31.94
4264,35.98
4265,41.9
4266,44.43
4267,38.53
4268,28.01
4269,39.39
4270,33.06
4271,27.43
4272,23.58
4273,23.18
4274,16.85
4275,18.56
4276,23.94
4277,28.21
4278,37.3
4279,41.92
4280,43.06
4281,43.99
4282,39.53
4283,36.75
4284,34.33
4285,33.89
4286,33.91
4287,34.4
4288,39.04
4289,44.22
4290,43.53
4291,42.28
4292,42.97
4293,48.54
4294,39.05
4295,35.24
4296,30.12
4297,22.7
4298,26.76
4299,23.19
4300,23.52
4301,22.51
4302,27.07
4303,26.63
4304,30.15
4305,28.07
4306,28.01
4307,28.01
4308,25.82
4309,25.06
4310,25.19
4311,26.39
4312,30.18
4313,35.17
4314,36.03
4315,33.96
4316,34.63
4317,40.35
4318,35.61
4319,30.41
4320,26.9
4321,17.3
4322,11.46
4323,11.64
4324,10.16
4325,10.12
4326,12.58
4327,19.65
4328,17.24
4329,12.86
4330,11.18
4331,6.36
4332,8.18
4333,0.96
4334,0
4335,4.36
4336,20.05
4337,28.83
4338,36.63
4339,37.94
4340,37.07
4341,43.19
4342,36.72
4343,28.98
4344,26.23
4345,24.26
4346,21.42
4347,19.61
4348,16.27
4349,23.8
4350,37.3
4351,39.66
4352,41.13
4353,37.57
4354,32.85
4355,29.46
4356,27.42
4357,27.29
4358,27
4359,27.03
4360,27.68
4361,31.03
4362,36.49
4363,36.32
4364,34.93
4365,37.46
4366,31.97
4367,28.9
4368,26.97
4369,25.48
4370,24.75
4371,24.91
4372,26.99
4373,31
4374,36.12
4375,36.1
4376,37.11
4377,37.73
4378,37.85
4379,37.27
4380,36.64
4381,35.27
4382,31.57
4383,29.96
4384,33.05
4385,38.02
4386,44
4387,39.21
4388,37.66
4389,41.07
4390,37.05
4391,30.94
4392,28.07
4393,27.6
4394,23.51
4395,18.99
4396,24.25
4397,29.35
4398,35.06
4399,41.93
4400,37.53
4401,33.68
4402,33.4
4403,31.19
4404,30.14
4405,30.1
4406,29.98
4407,30.08
4408,33
4409,36.49
4410,39.71
4411,35.8
4412,31.89
4413,37.57
4414,33.41
4415,29.93
4416,28.83
4417,24.89
4418,20.71
4419,15.76
4420,19.99
4421,27.47
4422,35.51
4423,39.72
4424,34.77
4425,31.88
4426,30.89
4427,29.77
4428,29.65
4429,29.53
4430,29.66
4431,29.8
4432,32.98
4433,36.92
4434,43.58
4435,38.23
4436,36.27
4437,39.06
4438,34.9
4439,29.8
4440,29
4441,27.8
4442,27.64
4443,27.9
4444,29.08
4445,34.62
4446,39.27
4447,43.27
4448,43.4
4449,38
4450,36.6
4451,33.02
4452,31.05
4453,29.68
4454,29.23
4455,30.4
4456,32.97
4457,35.35
4458,38.35
4459,35.91
4460,32.96
4461,39.37
4462,37.34
4463,37.97
4464,34.1
4465,30.99
4466,25.64
4467,24.63
4468,24.45
4469,25.94
4470,29.74
4471,31.05
4472,31
4473,29.71
4474,28.6
4475,27.12
4476,26.4
4477,25.52
4478,26.11
4479,27.64
4480,29.06
4481,30.54
4482,31.43
4483,30.57
4484,30.06
4485,35.12
4486,30.79
4487,31.24
4488,27.72
4489,25.67
4490,24.27
4491,23.48
4492,23.6
4493,21.82
4494,20.78
4495,24.11
4496,25.76
4497,25.99
4498,26.83
4499,26.43
4500,21.73
4501,13.47
4502,11.6
4503,14.54
4504,25.62
4505,29.2
4506,31.47
4507,32.02
4508,33.06
4509,37.02
4510,33.02
4511,34.93
4512,30.11
4513,28.39
4514,23.57
4515,21.38
4516,27.69
4517,31.3
4518,39.06
4519,39.99
4520,38.59
4521,37.29
4522,39.94
4523,38.68
4524,35.09
4525,33.48
4526,33.76
4527,34.47
4528,34.92
4529,38
4530,42.9
4531,38.35
4532,37.93
4533,39.43
4534,34.63
4535,31.56
4536,30.19
4537,29.81
4538,26.39
4539,20.95
4540,27.02
4541,31.84
4542,38.97
4543,44.06
4544,41.09
4545,38.17
4546,38.04
4547,37.06
4548,35.15
4549,34.75
4550,34.24
4551,34.74
4552,36.71
4553,40.34
4554,47
4555,40.19
4556,36.41
4557,43.88
4558,36.66
4559,35.91
4560,33.54
4561,32.98
4562,30.5
4563,26.49
4564,27.98
4565,37.04
4566,45.74
4567,48.8
4568,43.99
4569,41.34
4570,42.13
4571,39.16
4572,37.32
4573,36.99
4574,37.05
4575,38.84
4576,44.08
4577,48.95
4578,53.19
4579,51.09
4580,47.68
4581,47.73
4582,42.65
4583,36.52
4584,35.99
4585,35.12
4586,29.53
4587,27.86
4588,33.38
4589,39.97
4590,48.85
4591,49.02
4592,52.84
4593,51.78
4594,53.99
4595,51.42
4596,50
4597,46.65
4598,45.51
4599,46
4600,45.38
4601,47.44
4602,52.09
4603,46.71
4604,44.69
4605,47.76
4606,40.17
4607,38.94
4608,37.89
4609,35
4610,30.03
4611,26.81
4612,32.18
4613,35.95
4614,45.63
4615,52.77
4616,53.74
4617,52.4
4618,50.97
4619,44.54
4620,41.73
4621,40.73
4622,38
4623,38.64
4624,39.73
4625,40.93
4626,43.02
4627,39.49
4628,37.65
4629,43.88
4630,41.42
4631,41.05
4632,38.38
4633,36.87
4634,34.34
4635,28.75
4636,31.84
4637,34.83
4638,34.61
4639,37.17
4640,39.83
4641,39.82
4642,39
4643,37.87
4644,34.7
4645,33.94
4646,33.51
4647,33.56
4648,34.71
4649,36.91
4650,37.98
4651,37.79
4652,37.72
4653,41.2
4654,38.17
4655,35.85
4656,35.04
4657,33.77
4658,32.69
4659,32.15
4660,32.14
4661,26.62
4662,26.94
4663,30.67
4664,34.06
4665,32.72
4666,30.2
4667,36.43
4668,34.04
4669,27.7
4670,32.04
4671,26.96
4672,25.58
4673,33.01
4674,35.17
4675,38.29
4676,37.97
4677,43.72
4678,39.11
4679,37.8
4680,31.15
4681,31.61
4682,25.98
4683,26.65
4684,33.08
4685,33.15
4686,45.23
4687,50.06
4688,47.94
4689,46.2
4690,45.3
4691,44
4692,41
4693,38.69
4694,38.03
4695,37.52
4696,38.02
4697,42.56
4698,45.94
4699,44.08
4700,43.44
4701,44.6
4702,38.37
4703,37.06
