TIMESTAMP,RESOURCES,areaConsumption
2278,electricity,58914
2279,electricity,57354
2280,electricity,59609
2281,electricity,57948
2282,electricity,53821
2283,electricity,52373
2284,electricity,49850
2285,electricity,48128
2286,electricity,48129
2287,electricity,49809
2288,electricity,51817
2289,electricity,54099
2290,electricity,57006
2291,electricity,58162
2292,electricity,58062
2293,electricity,58912
2294,electricity,58953
2295,electricity,55856
2296,electricity,53348
2297,electricity,51484
2298,electricity,50645
2299,electricity,51670
2300,electricity,53786
2301,electricity,54310
2302,electricity,54820
2303,electricity,53863
2304,electricity,56951
2305,electricity,56062
2306,electricity,52333
2307,electricity,50948
2308,electricity,48251
2309,electricity,46373
2310,electricity,46061
2311,electricity,46987
2312,electricity,47731
2313,electricity,49298
2314,electricity,51964
2315,electricity,53583
2316,electricity,54112
2317,electricity,55211
2318,electricity,54563
2319,electricity,50815
2320,electricity,48212
2321,electricity,46472
2322,electricity,46120
2323,electricity,47739
2324,electricity,50710
2325,electricity,52308
2326,electricity,53850
2327,electricity,52771
2328,electricity,55540
2329,electricity,54710
2330,electricity,51418
2331,electricity,50639
2332,electricity,48266
2333,electricity,47304
2334,electricity,49229
2335,electricity,54132
2336,electricity,59905
2337,electricity,63335
2338,electricity,64228
2339,electricity,63505
2340,electricity,62464
2341,electricity,62045
2342,electricity,61243
2343,electricity,59619
2344,electricity,57288
2345,electricity,55470
2346,electricity,54095
2347,electricity,54993
2348,electricity,57736
2349,electricity,57497
2350,electricity,57072
2351,electricity,55326
2352,electricity,57536
2353,electricity,56204
2354,electricity,52481
2355,electricity,51616
2356,electricity,49288
2357,electricity,48247
2358,electricity,49639
2359,electricity,54330
2360,electricity,59931
2361,electricity,63040
2362,electricity,64050
2363,electricity,63314
2364,electricity,62379
2365,electricity,61844
2366,electricity,60790
2367,electricity,59012
2368,electricity,56665
2369,electricity,54807
2370,electricity,53599
2371,electricity,54264
2372,electricity,56789
2373,electricity,56670
2374,electricity,56416
2375,electricity,54677
2376,electricity,56867
2377,electricity,55487
2378,electricity,51630
2379,electricity,50708
2380,electricity,48464
2381,electricity,47121
2382,electricity,48372
2383,electricity,52743
2384,electricity,57936
2385,electricity,61247
2386,electricity,62956
2387,electricity,62858
2388,electricity,62680
2389,electricity,62877
2390,electricity,62208
2391,electricity,60556
2392,electricity,58408
2393,electricity,56835
2394,electricity,55661
2395,electricity,56604
2396,electricity,59047
2397,electricity,58361
2398,electricity,57678
2399,electricity,55934
2400,electricity,58170
2401,electricity,56753
2402,electricity,52901
2403,electricity,52038
2404,electricity,49680
2405,electricity,48498
2406,electricity,49822
2407,electricity,54579
2408,electricity,60060
2409,electricity,63390
2410,electricity,64399
2411,electricity,63889
2412,electricity,63078
2413,electricity,62751
2414,electricity,61618
2415,electricity,59776
2416,electricity,57379
2417,electricity,55539
2418,electricity,54408
2419,electricity,55149
2420,electricity,57349
2421,electricity,57144
2422,electricity,57354
2423,electricity,56078
2424,electricity,58473
2425,electricity,57036
2426,electricity,53508
2427,electricity,52700
2428,electricity,50761
2429,electricity,49797
2430,electricity,51402
2431,electricity,56174
2432,electricity,61613
2433,electricity,64876
2434,electricity,65635
2435,electricity,64431
2436,electricity,63053
2437,electricity,62252
2438,electricity,61294
2439,electricity,58751
2440,electricity,56292
2441,electricity,54207
2442,electricity,53209
2443,electricity,53798
2444,electricity,55627
2445,electricity,55661
2446,electricity,56548
2447,electricity,55867
2448,electricity,58716
2449,electricity,57373
2450,electricity,53766
2451,electricity,52758
2452,electricity,50417
2453,electricity,49000
2454,electricity,49313
2455,electricity,51377
2456,electricity,53093
2457,electricity,55481
2458,electricity,57677
2459,electricity,57620
2460,electricity,56618
2461,electricity,56921
2462,electricity,56363
2463,electricity,53324
2464,electricity,50793
2465,electricity,48878
2466,electricity,47791
2467,electricity,48736
2468,electricity,51246
2469,electricity,52179
2470,electricity,53854
2471,electricity,53778
2472,electricity,57311
2473,electricity,56696
2474,electricity,53433
2475,electricity,52422
2476,electricity,50045
2477,electricity,48444
2478,electricity,48298
2479,electricity,49561
2480,electricity,50140
2481,electricity,51908
2482,electricity,54156
2483,electricity,55246
2484,electricity,55295
2485,electricity,55995
2486,electricity,55524
2487,electricity,51828
2488,electricity,49384
2489,electricity,47559
2490,electricity,46860
2491,electricity,48218
2492,electricity,51466
2493,electricity,53222
2494,electricity,55425
2495,electricity,54962
2496,electricity,57704
2497,electricity,56696
2498,electricity,53420
2499,electricity,52645
2500,electricity,50848
2501,electricity,49927
2502,electricity,51731
2503,electricity,56782
2504,electricity,61541
2505,electricity,64919
2506,electricity,65697
2507,electricity,64497
2508,electricity,63158
2509,electricity,62669
2510,electricity,61628
2511,electricity,59660
2512,electricity,56971
2513,electricity,54913
2514,electricity,53582
2515,electricity,54293
2516,electricity,57009
2517,electricity,56781
2518,electricity,56668
2519,electricity,55404
2520,electricity,57433
2521,electricity,55780
2522,electricity,51795
2523,electricity,50777
2524,electricity,48295
2525,electricity,46876
2526,electricity,48167
2527,electricity,52295
2528,electricity,56823
2529,electricity,60421
2530,electricity,62344
2531,electricity,62283
2532,electricity,62357
2533,electricity,62452
2534,electricity,61671
2535,electricity,59979
2536,electricity,57872
2537,electricity,56179
2538,electricity,54923
2539,electricity,55470
2540,electricity,57598
2541,electricity,56715
2542,electricity,56453
2543,electricity,55025
2544,electricity,57273
2545,electricity,55446
2546,electricity,52523
2547,electricity,51660
2548,electricity,49404
2549,electricity,48185
2550,electricity,49342
2551,electricity,53445
2552,electricity,57585
2553,electricity,60401
2554,electricity,61082
2555,electricity,60437
2556,electricity,59545
2557,electricity,59124
2558,electricity,58035
2559,electricity,56144
2560,electricity,53827
2561,electricity,51844
2562,electricity,50755
2563,electricity,51071
2564,electricity,53095
2565,electricity,52779
2566,electricity,53008
2567,electricity,51768
2568,electricity,54095
2569,electricity,52559
2570,electricity,48779
2571,electricity,47442
2572,electricity,45127
2573,electricity,43845
2574,electricity,44878
2575,electricity,48985
2576,electricity,53022
2577,electricity,56222
2578,electricity,57300
2579,electricity,56841
2580,electricity,56495
2581,electricity,56535
2582,electricity,56040
2583,electricity,54398
2584,electricity,52296
2585,electricity,50481
2586,electricity,49344
2587,electricity,49795
2588,electricity,51334
2589,electricity,50842
2590,electricity,50967
2591,electricity,50020
2592,electricity,52071
2593,electricity,50626
2594,electricity,46432
2595,electricity,45234
2596,electricity,42835
2597,electricity,41490
2598,electricity,42300
2599,electricity,45941
2600,electricity,49602
2601,electricity,52771
2602,electricity,54321
2603,electricity,54228
2604,electricity,53959
2605,electricity,54215
2606,electricity,53659
2607,electricity,51984
2608,electricity,50216
2609,electricity,48460
2610,electricity,47232
2611,electricity,47614
2612,electricity,48377
2613,electricity,47514
2614,electricity,48158
2615,electricity,47718
2616,electricity,49913
2617,electricity,48259
2618,electricity,44057
2619,electricity,42522
2620,electricity,39974
2621,electricity,38320
2622,electricity,38175
2623,electricity,39481
2624,electricity,40323
2625,electricity,42565
2626,electricity,44973
2627,electricity,46011
2628,electricity,46145
2629,electricity,47167
2630,electricity,47282
2631,electricity,45167
2632,electricity,43386
2633,electricity,41850
2634,electricity,40975
2635,electricity,41737
2636,electricity,43036
2637,electricity,42875
2638,electricity,43873
2639,electricity,43924
2640,electricity,46691
2641,electricity,45495
2642,electricity,41790
2643,electricity,40314
2644,electricity,37628
2645,electricity,35699
2646,electricity,35234
2647,electricity,35793
2648,electricity,35787
2649,electricity,37713
2650,electricity,40760
2651,electricity,42664
2652,electricity,43677
2653,electricity,44684
2654,electricity,44641
2655,electricity,41670
2656,electricity,39883
2657,electricity,38609
2658,electricity,37866
2659,electricity,38645
2660,electricity,40539
2661,electricity,41545
2662,electricity,43120
2663,electricity,43199
2664,electricity,46024
2665,electricity,44658
2666,electricity,40918
2667,electricity,39498
2668,electricity,37088
2669,electricity,35552
2670,electricity,35373
2671,electricity,36264
2672,electricity,36415
2673,electricity,38277
2674,electricity,40954
2675,electricity,43020
2676,electricity,44123
2677,electricity,45635
2678,electricity,45649
2679,electricity,42987
2680,electricity,41047
2681,electricity,39803
2682,electricity,39297
2683,electricity,40478
2684,electricity,42863
2685,electricity,43335
2686,electricity,44182
2687,electricity,43777
2688,electricity,46208
2689,electricity,44772
2690,electricity,41957
2691,electricity,40772
2692,electricity,38312
2693,electricity,37045
2694,electricity,38239
2695,electricity,42261
2696,electricity,46214
2697,electricity,49680
2698,electricity,52183
2699,electricity,53134
2700,electricity,53530
2701,electricity,54338
2702,electricity,54168
2703,electricity,53102
2704,electricity,51483
2705,electricity,50098
2706,electricity,48848
2707,electricity,49465
2708,electricity,51364
2709,electricity,50345
2710,electricity,49336
2711,electricity,47996
2712,electricity,49754
2713,electricity,47968
2714,electricity,44004
2715,electricity,42849
2716,electricity,40363
2717,electricity,39041
2718,electricity,40167
2719,electricity,43759
2720,electricity,47573
2721,electricity,51307
2722,electricity,53391
2723,electricity,54415
2724,electricity,54926
2725,electricity,55747
2726,electricity,55324
2727,electricity,54223
2728,electricity,52491
2729,electricity,51021
2730,electricity,49635
2731,electricity,50108
2732,electricity,51903
2733,electricity,50764
2734,electricity,50316
2735,electricity,49285
2736,electricity,51538
2737,electricity,49785
2738,electricity,45793
2739,electricity,44662
2740,electricity,42183
2741,electricity,41002
2742,electricity,42001
2743,electricity,45560
2744,electricity,49965
2745,electricity,53414
2746,electricity,55352
2747,electricity,55851
2748,electricity,56328
2749,electricity,56931
2750,electricity,56649
2751,electricity,55550
2752,electricity,53667
2753,electricity,52149
2754,electricity,51190
2755,electricity,51963
2756,electricity,53845
2757,electricity,52666
2758,electricity,51787
2759,electricity,50908
2760,electricity,53038
2761,electricity,51494
2762,electricity,47489
2763,electricity,46473
2764,electricity,44216
2765,electricity,43060
2766,electricity,44300
2767,electricity,48223
2768,electricity,52488
2769,electricity,55803
2770,electricity,57137
2771,electricity,56992
2772,electricity,56743
2773,electricity,56715
2774,electricity,56246
2775,electricity,54685
2776,electricity,52591
2777,electricity,50686
2778,electricity,49309
2779,electricity,49859
2780,electricity,51127
2781,electricity,50576
2782,electricity,50784
2783,electricity,50397
2784,electricity,52652
2785,electricity,50973
2786,electricity,46796
2787,electricity,45197
2788,electricity,42593
2789,electricity,40953
2790,electricity,40835
2791,electricity,42177
2792,electricity,43204
2793,electricity,45692
2794,electricity,48479
2795,electricity,49927
2796,electricity,50342
2797,electricity,51374
2798,electricity,51378
2799,electricity,48986
2800,electricity,47035
2801,electricity,45368
2802,electricity,44441
2803,electricity,45361
2804,electricity,47196
2805,electricity,47291
2806,electricity,47989
2807,electricity,48455
2808,electricity,51508
2809,electricity,50474
2810,electricity,46693
2811,electricity,45336
2812,electricity,42717
2813,electricity,40965
2814,electricity,40726
2815,electricity,41201
2816,electricity,41396
2817,electricity,43227
2818,electricity,45829
2819,electricity,47765
2820,electricity,49045
2821,electricity,50860
2822,electricity,51022
2823,electricity,48055
2824,electricity,45700
2825,electricity,44214
2826,electricity,44002
2827,electricity,45488
2828,electricity,48190
2829,electricity,48801
2830,electricity,49648
2831,electricity,49846
2832,electricity,52276
2833,electricity,51026
2834,electricity,47577
2835,electricity,46534
2836,electricity,44356
2837,electricity,43371
2838,electricity,45137
2839,electricity,49625
2840,electricity,54656
2841,electricity,58017
2842,electricity,59043
2843,electricity,58552
2844,electricity,58073
2845,electricity,58067
2846,electricity,57566
2847,electricity,55800
2848,electricity,53628
2849,electricity,51780
2850,electricity,50319
2851,electricity,50632
2852,electricity,52698
2853,electricity,51689
2854,electricity,51216
2855,electricity,50991
2856,electricity,53150
2857,electricity,51778
2858,electricity,48062
2859,electricity,47029
2860,electricity,44914
2861,electricity,43954
2862,electricity,45275
2863,electricity,49458
2864,electricity,54341
2865,electricity,57324
2866,electricity,57798
2867,electricity,57136
2868,electricity,56625
2869,electricity,56698
2870,electricity,56201
2871,electricity,54485
2872,electricity,52592
2873,electricity,50789
2874,electricity,49025
2875,electricity,48838
2876,electricity,50055
2877,electricity,49209
2878,electricity,48873
2879,electricity,48705
2880,electricity,50925
2881,electricity,49508
2882,electricity,45913
2883,electricity,44015
2884,electricity,41274
2885,electricity,39472
2886,electricity,39036
2887,electricity,39667
2888,electricity,40130
2889,electricity,41676
2890,electricity,43565
2891,electricity,44642
2892,electricity,45057
2893,electricity,46272
2894,electricity,46238
2895,electricity,43273
2896,electricity,40999
2897,electricity,39283
2898,electricity,38693
2899,electricity,40140
2900,electricity,43034
2901,electricity,43611
2902,electricity,44197
2903,electricity,44457
2904,electricity,47033
2905,electricity,46029
2906,electricity,42664
2907,electricity,41621
2908,electricity,39458
2909,electricity,38465
2910,electricity,40371
2911,electricity,44825
2912,electricity,49748
2913,electricity,53281
2914,electricity,55108
2915,electricity,55521
2916,electricity,55808
2917,electricity,56421
2918,electricity,56071
2919,electricity,54671
2920,electricity,53013
2921,electricity,51730
2922,electricity,50665
2923,electricity,51318
2924,electricity,53203
2925,electricity,51924
2926,electricity,51050
2927,electricity,50583
2928,electricity,52640
2929,electricity,50792
2930,electricity,46908
2931,electricity,45682
2932,electricity,43328
2933,electricity,42222
2934,electricity,43487
2935,electricity,47481
2936,electricity,52146
2937,electricity,55590
2938,electricity,57042
2939,electricity,57104
2940,electricity,56934
2941,electricity,57169
2942,electricity,56571
2943,electricity,54659
2944,electricity,52734
2945,electricity,50788
2946,electricity,49686
2947,electricity,50312
2948,electricity,51751
2949,electricity,50840
2950,electricity,50316
2951,electricity,50438
2952,electricity,52736
2953,electricity,51042
2954,electricity,46933
2955,electricity,45644
2956,electricity,43025
2957,electricity,41639
2958,electricity,41796
2959,electricity,42964
2960,electricity,44274
2961,electricity,47001
2962,electricity,50171
2963,electricity,51852
2964,electricity,52604
2965,electricity,53907
2966,electricity,54210
2967,electricity,51737
2968,electricity,49741
2969,electricity,48220
2970,electricity,47353
2971,electricity,48370
2972,electricity,50140
2973,electricity,49921
2974,electricity,50211
2975,electricity,51383
2976,electricity,54639
2977,electricity,53612
2978,electricity,49912
2979,electricity,48672
2980,electricity,46244
2981,electricity,44644
2982,electricity,44619
2983,electricity,45022
2984,electricity,45528
2985,electricity,47139
2986,electricity,49206
2987,electricity,50884
2988,electricity,51866
2989,electricity,53295
2990,electricity,53072
2991,electricity,49744
2992,electricity,47445
2993,electricity,45775
2994,electricity,45073
2995,electricity,46463
2996,electricity,49316
2997,electricity,50012
2998,electricity,50928
2999,electricity,51845
3000,electricity,54661
3001,electricity,53769
3002,electricity,50578
3003,electricity,49834
3004,electricity,47857
3005,electricity,47105
3006,electricity,48963
3007,electricity,53556
3008,electricity,59025
3009,electricity,61862
3010,electricity,62057
3011,electricity,61148
3012,electricity,60368
3013,electricity,60309
3014,electricity,59733
3015,electricity,57949
3016,electricity,55820
3017,electricity,53895
3018,electricity,52713
3019,electricity,53248
3020,electricity,55630
3021,electricity,54702
3022,electricity,53959
3023,electricity,53604
3024,electricity,55924
3025,electricity,54642
3026,electricity,50873
3027,electricity,49997
3028,electricity,47857
3029,electricity,47084
3030,electricity,48325
3031,electricity,52416
3032,electricity,57675
3033,electricity,60445
3034,electricity,60466
3035,electricity,59320
3036,electricity,58412
3037,electricity,58305
3038,electricity,57624
3039,electricity,55722
3040,electricity,53477
3041,electricity,51841
3042,electricity,50959
3043,electricity,51519
3044,electricity,53272
3045,electricity,52661
3046,electricity,51801
3047,electricity,50705
3048,electricity,52924
3049,electricity,51163
3050,electricity,47042
3051,electricity,45554
3052,electricity,43032
3053,electricity,41409
3054,electricity,40846
3055,electricity,41251
3056,electricity,42102
3057,electricity,44131
3058,electricity,46796
3059,electricity,49027
3060,electricity,50620
3061,electricity,52575
3062,electricity,52353
3063,electricity,49733
3064,electricity,47876
3065,electricity,46776
3066,electricity,46361
3067,electricity,47817
3068,electricity,50296
3069,electricity,49889
3070,electricity,49385
3071,electricity,49121
3072,electricity,51734
3073,electricity,50513
3074,electricity,47014
3075,electricity,45854
3076,electricity,43581
3077,electricity,42349
3078,electricity,43807
3079,electricity,47633
3080,electricity,52736
3081,electricity,56185
3082,electricity,57785
3083,electricity,57905
3084,electricity,58132
3085,electricity,58331
3086,electricity,57877
3087,electricity,56252
3088,electricity,54319
3089,electricity,52897
3090,electricity,51920
3091,electricity,52593
3092,electricity,54562
3093,electricity,53108
3094,electricity,51807
3095,electricity,51335
3096,electricity,53629
3097,electricity,51994
3098,electricity,48059
3099,electricity,46869
3100,electricity,44627
3101,electricity,43722
3102,electricity,44716
3103,electricity,48237
3104,electricity,53396
3105,electricity,56637
3106,electricity,57391
3107,electricity,57004
3108,electricity,56557
3109,electricity,56723
3110,electricity,56319
3111,electricity,54493
3112,electricity,52633
3113,electricity,50915
3114,electricity,49928
3115,electricity,50953
3116,electricity,52581
3117,electricity,51620
3118,electricity,50525
3119,electricity,50108
3120,electricity,52197
3121,electricity,50318
3122,electricity,46059
3123,electricity,44550
3124,electricity,41849
3125,electricity,40219
3126,electricity,40076
3127,electricity,40705
3128,electricity,42092
3129,electricity,44568
3130,electricity,47549
3131,electricity,49127
3132,electricity,49637
3133,electricity,50832
3134,electricity,50851
3135,electricity,48212
3136,electricity,46185
3137,electricity,44601
3138,electricity,43753
3139,electricity,44775
3140,electricity,46291
3141,electricity,46016
3142,electricity,45563
3143,electricity,46366
3144,electricity,49622
3145,electricity,48732
3146,electricity,45154
3147,electricity,43881
3148,electricity,41337
3149,electricity,39739
3150,electricity,39385
3151,electricity,39444
3152,electricity,40033
3153,electricity,41672
3154,electricity,43768
3155,electricity,45171
3156,electricity,46156
3157,electricity,47553
3158,electricity,47499
3159,electricity,44423
3160,electricity,42397
3161,electricity,40891
3162,electricity,40364
3163,electricity,41738
3164,electricity,44350
3165,electricity,44744
3166,electricity,45514
3167,electricity,46316
3168,electricity,49115
3169,electricity,48063
3170,electricity,44777
3171,electricity,43767
3172,electricity,41752
3173,electricity,41099
3174,electricity,42891
3175,electricity,46949
3176,electricity,52375
3177,electricity,55360
3178,electricity,55925
3179,electricity,55433
3180,electricity,55144
3181,electricity,55333
3182,electricity,55158
3183,electricity,53781
3184,electricity,51906
3185,electricity,50330
3186,electricity,49055
3187,electricity,49308
3188,electricity,51144
3189,electricity,49851
3190,electricity,48849
3191,electricity,48860
3192,electricity,51320
3193,electricity,49705
3194,electricity,45801
3195,electricity,44883
3196,electricity,42888
3197,electricity,41992
3198,electricity,43241
3199,electricity,46607
3200,electricity,51804
3201,electricity,54416
3202,electricity,55086
3203,electricity,54611
3204,electricity,54365
3205,electricity,54578
3206,electricity,54212
3207,electricity,52818
3208,electricity,51244
3209,electricity,49853
3210,electricity,48673
3211,electricity,48841
3212,electricity,50438
3213,electricity,49117
3214,electricity,48087
3215,electricity,48296
3216,electricity,50489
3217,electricity,48910
3218,electricity,44988
3219,electricity,43815
3220,electricity,41901
3221,electricity,41059
3222,electricity,42230
3223,electricity,45450
3224,electricity,50204
3225,electricity,53167
3226,electricity,54373
3227,electricity,54398
3228,electricity,54271
3229,electricity,54834
3230,electricity,54406
3231,electricity,53039
3232,electricity,51333
3233,electricity,50033
3234,electricity,48723
3235,electricity,49074
3236,electricity,50721
3237,electricity,49338
3238,electricity,48258
3239,electricity,48363
3240,electricity,50623
3241,electricity,49072
3242,electricity,45266
3243,electricity,44204
3244,electricity,42034
3245,electricity,41048
3246,electricity,42173
3247,electricity,45540
3248,electricity,50651
3249,electricity,53569
3250,electricity,54275
3251,electricity,54014
3252,electricity,53939
3253,electricity,54227
3254,electricity,53860
3255,electricity,52594
3256,electricity,50963
3257,electricity,49608
3258,electricity,48527
3259,electricity,48976
3260,electricity,50760
3261,electricity,49407
3262,electricity,48221
3263,electricity,47956
3264,electricity,50090
3265,electricity,48423
3266,electricity,44609
3267,electricity,43385
3268,electricity,41189
3269,electricity,40336
3270,electricity,41273
3271,electricity,44588
3272,electricity,49601
3273,electricity,52928
3274,electricity,54524
3275,electricity,54933
3276,electricity,55001
3277,electricity,55393
3278,electricity,54937
3279,electricity,53430
3280,electricity,51745
3281,electricity,50135
3282,electricity,49464
3283,electricity,50195
3284,electricity,51497
3285,electricity,50194
3286,electricity,48942
3287,electricity,48666
3288,electricity,50994
3289,electricity,48947
3290,electricity,44641
3291,electricity,43129
3292,electricity,40707
3293,electricity,39093
3294,electricity,38735
3295,electricity,39188
3296,electricity,40683
3297,electricity,43150
3298,electricity,45921
3299,electricity,47532
3300,electricity,47977
3301,electricity,49396
3302,electricity,49553
3303,electricity,47160
3304,electricity,45213
3305,electricity,43805
3306,electricity,43041
3307,electricity,44003
3308,electricity,45634
3309,electricity,45400
3310,electricity,44753
3311,electricity,45115
3312,electricity,48187
3313,electricity,47169
3314,electricity,43316
3315,electricity,41645
3316,electricity,38948
3317,electricity,37098
3318,electricity,36528
3319,electricity,36213
3320,electricity,36815
3321,electricity,38699
3322,electricity,41490
3323,electricity,43693
3324,electricity,45404
3325,electricity,47503
3326,electricity,47539
3327,electricity,44595
3328,electricity,42758
3329,electricity,41645
3330,electricity,41382
3331,electricity,42954
3332,electricity,45604
3333,electricity,45621
3334,electricity,45393
3335,electricity,45430
3336,electricity,47928
3337,electricity,46571
3338,electricity,43053
3339,electricity,41869
3340,electricity,39599
3341,electricity,38638
3342,electricity,39941
3343,electricity,43415
3344,electricity,49104
3345,electricity,53054
3346,electricity,55121
3347,electricity,55483
3348,electricity,55801
3349,electricity,56168
3350,electricity,55624
3351,electricity,54188
3352,electricity,52490
3353,electricity,50882
3354,electricity,49858
3355,electricity,50371
3356,electricity,52222
3357,electricity,50389
3358,electricity,48770
3359,electricity,48043
3360,electricity,50710
3361,electricity,48971
3362,electricity,44999
3363,electricity,43711
3364,electricity,41560
3365,electricity,40476
3366,electricity,41445
3367,electricity,44671
3368,electricity,50075
3369,electricity,53160
3370,electricity,54253
3371,electricity,54282
3372,electricity,54217
3373,electricity,54655
3374,electricity,54388
3375,electricity,53025
3376,electricity,51370
3377,electricity,50066
3378,electricity,48956
3379,electricity,49253
3380,electricity,50679
3381,electricity,49201
3382,electricity,47564
3383,electricity,47627
3384,electricity,50085
3385,electricity,48236
3386,electricity,44129
3387,electricity,42890
3388,electricity,40712
3389,electricity,39719
3390,electricity,40722
3391,electricity,43742
3392,electricity,48369
3393,electricity,51596
3394,electricity,53035
3395,electricity,53258
3396,electricity,53448
3397,electricity,54137
3398,electricity,53808
3399,electricity,52616
3400,electricity,50857
3401,electricity,49434
3402,electricity,48289
3403,electricity,48623
3404,electricity,50068
3405,electricity,48553
3406,electricity,46869
3407,electricity,46978
3408,electricity,49408
3409,electricity,47745
3410,electricity,43464
3411,electricity,42235
3412,electricity,39997
3413,electricity,38778
3414,electricity,39504
3415,electricity,42505
3416,electricity,47598
3417,electricity,50628
3418,electricity,51787
3419,electricity,52123
3420,electricity,52446
3421,electricity,53056
3422,electricity,52941
3423,electricity,51903
3424,electricity,50584
3425,electricity,49359
3426,electricity,48118
3427,electricity,48525
3428,electricity,49962
3429,electricity,48378
3430,electricity,46811
3431,electricity,46677
3432,electricity,48888
3433,electricity,46860
3434,electricity,42705
3435,electricity,41427
3436,electricity,39108
3437,electricity,37944
3438,electricity,38618
3439,electricity,41553
3440,electricity,46482
3441,electricity,49972
3442,electricity,51620
3443,electricity,52163
3444,electricity,52464
3445,electricity,53044
3446,electricity,52745
3447,electricity,51409
3448,electricity,49953
3449,electricity,48498
3450,electricity,47221
3451,electricity,47565
3452,electricity,48124
3453,electricity,46498
3454,electricity,45278
3455,electricity,45582
3456,electricity,48117
3457,electricity,46100
3458,electricity,41696
3459,electricity,39999
3460,electricity,37482
3461,electricity,35941
3462,electricity,35467
3463,electricity,35588
3464,electricity,36971
3465,electricity,39546
3466,electricity,42412
3467,electricity,44277
3468,electricity,45059
3469,electricity,46530
3470,electricity,46766
3471,electricity,44435
3472,electricity,42839
3473,electricity,41535
3474,electricity,40906
3475,electricity,41652
3476,electricity,42777
3477,electricity,41997
3478,electricity,41302
3479,electricity,42093
3480,electricity,45151
3481,electricity,43974
3482,electricity,40048
3483,electricity,38472
3484,electricity,35869
3485,electricity,34127
3486,electricity,33409
3487,electricity,32922
3488,electricity,33646
3489,electricity,35664
3490,electricity,38433
3491,electricity,40639
3492,electricity,42089
3493,electricity,43612
3494,electricity,43599
3495,electricity,40937
3496,electricity,39447
3497,electricity,38271
3498,electricity,37852
3499,electricity,39144
3500,electricity,41418
3501,electricity,41607
3502,electricity,41714
3503,electricity,42414
3504,electricity,44948
3505,electricity,43500
3506,electricity,39715
3507,electricity,38475
3508,electricity,36204
3509,electricity,35200
3510,electricity,36427
3511,electricity,39502
3512,electricity,44697
3513,electricity,48468
3514,electricity,50538
3515,electricity,51337
3516,electricity,52023
3517,electricity,52817
3518,electricity,52696
3519,electricity,51708
3520,electricity,50219
3521,electricity,48952
3522,electricity,47603
3523,electricity,48059
3524,electricity,49598
3525,electricity,47910
3526,electricity,46095
3527,electricity,45981
3528,electricity,48320
3529,electricity,46378
3530,electricity,42338
3531,electricity,41050
3532,electricity,38838
3533,electricity,37901
3534,electricity,38622
3535,electricity,41494
3536,electricity,47103
3537,electricity,50096
3538,electricity,51858
3539,electricity,52572
3540,electricity,53073
3541,electricity,53766
3542,electricity,53344
3543,electricity,52379
3544,electricity,50906
3545,electricity,49428
3546,electricity,48389
3547,electricity,48974
3548,electricity,50185
3549,electricity,48622
3550,electricity,46762
3551,electricity,47049
3552,electricity,49560
3553,electricity,47446
3554,electricity,43416
3555,electricity,42225
3556,electricity,40037
3557,electricity,39018
3558,electricity,39833
3559,electricity,42506
3560,electricity,47259
3561,electricity,51015
3562,electricity,52730
3563,electricity,53267
3564,electricity,53504
3565,electricity,54220
3566,electricity,54063
3567,electricity,52957
3568,electricity,51314
3569,electricity,49801
3570,electricity,48312
3571,electricity,48329
3572,electricity,49083
3573,electricity,47884
3574,electricity,46443
3575,electricity,46741
3576,electricity,49107
3577,electricity,47100
3578,electricity,42738
3579,electricity,41182
3580,electricity,38482
3581,electricity,36707
3582,electricity,35926
3583,electricity,35750
3584,electricity,36860
3585,electricity,38950
3586,electricity,41341
3587,electricity,43101
3588,electricity,44150
3589,electricity,45906
3590,electricity,46178
3591,electricity,43852
3592,electricity,41965
3593,electricity,40558
3594,electricity,39977
3595,electricity,40839
3596,electricity,42354
3597,electricity,42238
3598,electricity,41745
3599,electricity,42663
3600,electricity,45686
3601,electricity,44154
3602,electricity,40332
3603,electricity,38863
3604,electricity,36629
3605,electricity,35447
3606,electricity,35584
3607,electricity,37125
3608,electricity,39825
3609,electricity,42755
3610,electricity,45332
3611,electricity,46676
3612,electricity,47455
3613,electricity,48803
3614,electricity,48973
3615,electricity,47437
3616,electricity,46045
3617,electricity,44673
3618,electricity,43921
3619,electricity,44378
3620,electricity,45118
3621,electricity,43895
3622,electricity,42695
3623,electricity,43621
3624,electricity,46481
3625,electricity,44665
3626,electricity,40464
3627,electricity,38893
3628,electricity,36334
3629,electricity,34640
3630,electricity,34273
3631,electricity,34217
3632,electricity,35534
3633,electricity,37883
3634,electricity,40871
3635,electricity,42707
3636,electricity,43665
3637,electricity,45301
3638,electricity,45696
3639,electricity,44022
3640,electricity,42914
3641,electricity,41811
3642,electricity,41167
3643,electricity,41750
3644,electricity,42410
3645,electricity,41423
3646,electricity,40635
3647,electricity,41790
3648,electricity,44857
3649,electricity,43094
3650,electricity,39059
3651,electricity,37410
3652,electricity,34639
3653,electricity,32987
3654,electricity,32196
3655,electricity,31424
3656,electricity,32080
3657,electricity,34102
3658,electricity,36972
3659,electricity,39031
3660,electricity,40555
3661,electricity,42362
3662,electricity,42876
3663,electricity,40940
3664,electricity,39710
3665,electricity,38658
3666,electricity,38315
3667,electricity,39209
3668,electricity,41079
3669,electricity,41110
3670,electricity,40825
3671,electricity,41869
3672,electricity,44465
3673,electricity,42487
3674,electricity,38535
