TIMESTAMP,TECHNOLOGIES,availabilityFactor
3262,HydroRiver,0.52166822
3263,HydroRiver,0.516961789
3264,HydroRiver,0.534342964
3265,HydroRiver,0.498741845
3266,HydroRiver,0.454799627
3267,HydroRiver,0.422972973
3268,HydroRiver,0.40638397
3269,HydroRiver,0.397576887
3270,HydroRiver,0.410298229
3271,HydroRiver,0.432479031
3272,HydroRiver,0.479636533
3273,HydroRiver,0.526141659
3274,HydroRiver,0.544641193
3275,HydroRiver,0.550093197
3276,HydroRiver,0.54473439
3277,HydroRiver,0.511789376
3278,HydroRiver,0.488956198
3279,HydroRiver,0.471015843
3280,HydroRiver,0.461369991
3281,HydroRiver,0.465936626
3282,HydroRiver,0.485973905
3283,HydroRiver,0.519291705
3284,HydroRiver,0.553261883
3285,HydroRiver,0.560857409
3286,HydroRiver,0.559739049
3287,HydroRiver,0.55055918
3288,HydroRiver,0.540260951
3289,HydroRiver,0.540354147
3290,HydroRiver,0.50890028
3291,HydroRiver,0.493709226
3292,HydroRiver,0.453867661
3293,HydroRiver,0.427726002
3294,HydroRiver,0.439655172
3295,HydroRiver,0.465517241
3296,HydroRiver,0.475768872
3297,HydroRiver,0.483317801
3298,HydroRiver,0.497343896
3299,HydroRiver,0.492264678
3300,HydroRiver,0.475815471
3301,HydroRiver,0.460904007
3302,HydroRiver,0.454193849
3303,HydroRiver,0.420410065
3304,HydroRiver,0.411649581
3305,HydroRiver,0.40111836
3306,HydroRiver,0.425023299
3307,HydroRiver,0.483271202
3308,HydroRiver,0.525768872
3309,HydroRiver,0.54944082
3310,HydroRiver,0.563373719
3311,HydroRiver,0.548089469
3312,HydroRiver,0.54193849
3313,HydroRiver,0.510577819
3314,HydroRiver,0.472180801
3315,HydroRiver,0.454007456
3316,HydroRiver,0.419571295
3317,HydroRiver,0.400978565
3318,HydroRiver,0.374603914
3319,HydroRiver,0.382059646
3320,HydroRiver,0.402050326
3321,HydroRiver,0.42166822
3322,HydroRiver,0.455731594
3323,HydroRiver,0.452889096
3324,HydroRiver,0.449394222
3325,HydroRiver,0.46276794
3326,HydroRiver,0.45027959
3327,HydroRiver,0.418918919
3328,HydroRiver,0.39860205
3329,HydroRiver,0.392637465
3330,HydroRiver,0.400698975
3331,HydroRiver,0.427819199
3332,HydroRiver,0.47138863
3333,HydroRiver,0.496831314
3334,HydroRiver,0.513793103
3335,HydroRiver,0.52306617
3336,HydroRiver,0.531733458
3337,HydroRiver,0.505079217
3338,HydroRiver,0.464864865
3339,HydroRiver,0.441752097
3340,HydroRiver,0.422879776
3341,HydroRiver,0.411882572
3342,HydroRiver,0.411416589
3343,HydroRiver,0.446691519
3344,HydroRiver,0.499487418
3345,HydroRiver,0.560997204
3346,HydroRiver,0.603541473
3347,HydroRiver,0.604799627
3348,HydroRiver,0.60862069
3349,HydroRiver,0.621155638
3350,HydroRiver,0.615983225
3351,HydroRiver,0.598089469
3352,HydroRiver,0.586253495
3353,HydroRiver,0.588024231
3354,HydroRiver,0.589422181
3355,HydroRiver,0.591752097
3356,HydroRiver,0.60917987
3357,HydroRiver,0.613979497
3358,HydroRiver,0.592124884
3359,HydroRiver,0.576048462
3360,HydroRiver,0.58000932
3361,HydroRiver,0.560624418
3362,HydroRiver,0.540447344
3363,HydroRiver,0.540959925
3364,HydroRiver,0.53499534
3365,HydroRiver,0.528751165
3366,HydroRiver,0.523112768
3367,HydroRiver,0.521481827
3368,HydroRiver,0.567614166
3369,HydroRiver,0.589515377
3370,HydroRiver,0.595526561
3371,HydroRiver,0.599207829
3372,HydroRiver,0.597949674
3373,HydroRiver,0.587371855
3374,HydroRiver,0.591705499
3375,HydroRiver,0.580894688
3376,HydroRiver,0.578844362
3377,HydroRiver,0.569664492
3378,HydroRiver,0.571202237
3379,HydroRiver,0.576421249
3380,HydroRiver,0.59916123
3381,HydroRiver,0.595945946
3382,HydroRiver,0.585414725
3383,HydroRiver,0.582805219
3384,HydroRiver,0.5722274
3385,HydroRiver,0.529962721
3386,HydroRiver,0.512861137
3387,HydroRiver,0.516029823
3388,HydroRiver,0.51304753
3389,HydroRiver,0.495619758
3390,HydroRiver,0.497670084
3391,HydroRiver,0.507269338
3392,HydroRiver,0.530521901
3393,HydroRiver,0.562534949
3394,HydroRiver,0.581314073
3395,HydroRiver,0.581220876
3396,HydroRiver,0.575862069
3397,HydroRiver,0.566356011
3398,HydroRiver,0.560857409
3399,HydroRiver,0.555778192
3400,HydroRiver,0.538630009
3401,HydroRiver,0.536719478
3402,HydroRiver,0.549068034
3403,HydroRiver,0.559040075
3404,HydroRiver,0.582991612
3405,HydroRiver,0.597670084
3406,HydroRiver,0.594361603
3407,HydroRiver,0.585880708
3408,HydroRiver,0.585973905
3409,HydroRiver,0.561975769
3410,HydroRiver,0.518499534
3411,HydroRiver,0.503867661
3412,HydroRiver,0.491705499
3413,HydroRiver,0.478471575
3414,HydroRiver,0.479636533
3415,HydroRiver,0.508946878
3416,HydroRiver,0.547250699
3417,HydroRiver,0.57693383
3418,HydroRiver,0.575256291
3419,HydroRiver,0.562022367
3420,HydroRiver,0.544268406
3421,HydroRiver,0.54473439
3422,HydroRiver,0.539235788
3423,HydroRiver,0.535181733
3424,HydroRiver,0.53527493
3425,HydroRiver,0.552283318
3426,HydroRiver,0.577120224
3427,HydroRiver,0.605172414
3428,HydroRiver,0.632991612
3429,HydroRiver,0.643289842
3430,HydroRiver,0.633084809
3431,HydroRiver,0.607595527
3432,HydroRiver,0.602749301
3433,HydroRiver,0.587138863
3434,HydroRiver,0.566635601
3435,HydroRiver,0.546831314
3436,HydroRiver,0.541752097
3437,HydroRiver,0.533690587
3438,HydroRiver,0.533084809
3439,HydroRiver,0.551724138
3440,HydroRiver,0.585321528
3441,HydroRiver,0.626374651
3442,HydroRiver,0.638490214
3443,HydroRiver,0.618033551
3444,HydroRiver,0.601304753
3445,HydroRiver,0.602376514
3446,HydroRiver,0.594035415
3447,HydroRiver,0.579403541
3448,HydroRiver,0.576840634
3449,HydroRiver,0.589049394
3450,HydroRiver,0.600232992
3451,HydroRiver,0.617334576
3452,HydroRiver,0.635601118
3453,HydroRiver,0.6416589
3454,HydroRiver,0.632712022
3455,HydroRiver,0.632199441
3456,HydroRiver,0.638257223
3457,HydroRiver,0.616449208
3458,HydroRiver,0.581220876
3459,HydroRiver,0.563187325
3460,HydroRiver,0.533084809
3461,HydroRiver,0.517241379
3462,HydroRiver,0.5194315
3463,HydroRiver,0.534669152
3464,HydroRiver,0.553821062
3465,HydroRiver,0.571528425
3466,HydroRiver,0.586719478
3467,HydroRiver,0.594035415
3468,HydroRiver,0.595806151
3469,HydroRiver,0.584575955
3470,HydroRiver,0.576514445
3471,HydroRiver,0.561556384
3472,HydroRiver,0.546505126
3473,HydroRiver,0.554100652
3474,HydroRiver,0.562162162
3475,HydroRiver,0.587604846
3476,HydroRiver,0.615051258
3477,HydroRiver,0.624697111
3478,HydroRiver,0.615191053
3479,HydroRiver,0.611230196
3480,HydroRiver,0.611696179
3481,HydroRiver,0.593383038
3482,HydroRiver,0.573112768
3483,HydroRiver,0.559506058
3484,HydroRiver,0.542823858
3485,HydroRiver,0.538630009
3486,HydroRiver,0.537744641
3487,HydroRiver,0.541239515
3488,HydroRiver,0.543709226
3489,HydroRiver,0.543150047
3490,HydroRiver,0.538443616
3491,HydroRiver,0.522367195
3492,HydroRiver,0.50806151
3493,HydroRiver,0.500093197
3494,HydroRiver,0.484948742
3495,HydroRiver,0.466868593
3496,HydroRiver,0.455172414
3497,HydroRiver,0.447716682
3498,HydroRiver,0.461323392
3499,HydroRiver,0.499347623
3500,HydroRiver,0.525489282
3501,HydroRiver,0.541985089
3502,HydroRiver,0.564818267
3503,HydroRiver,0.570037279
3504,HydroRiver,0.561183597
3505,HydroRiver,0.544547996
3506,HydroRiver,0.519151911
3507,HydroRiver,0.488723206
3508,HydroRiver,0.475349487
3509,HydroRiver,0.470503262
3510,HydroRiver,0.490913327
3511,HydroRiver,0.522553588
3512,HydroRiver,0.553727866
3513,HydroRiver,0.58555452
3514,HydroRiver,0.590633737
3515,HydroRiver,0.589095993
3516,HydroRiver,0.57861137
3517,HydroRiver,0.574324324
3518,HydroRiver,0.558574091
3519,HydroRiver,0.543709226
3520,HydroRiver,0.529916123
3521,HydroRiver,0.536439888
3522,HydroRiver,0.559226468
3523,HydroRiver,0.584342964
3524,HydroRiver,0.615750233
3525,HydroRiver,0.621248835
3526,HydroRiver,0.609226468
3527,HydroRiver,0.600139795
3528,HydroRiver,0.611369991
3529,HydroRiver,0.588490214
3530,HydroRiver,0.550326188
3531,HydroRiver,0.528145387
3532,HydroRiver,0.513140727
3533,HydroRiver,0.509599254
3534,HydroRiver,0.515750233
3535,HydroRiver,0.547903075
3536,HydroRiver,0.608201305
3537,HydroRiver,0.595153774
3538,HydroRiver,0.61528425
3539,HydroRiver,0.611463187
3540,HydroRiver,0.605638397
3541,HydroRiver,0.595806151
3542,HydroRiver,0.575396086
3543,HydroRiver,0.555312209
3544,HydroRiver,0.547343896
3545,HydroRiver,0.555591799
3546,HydroRiver,0.571621622
3547,HydroRiver,0.592404473
3548,HydroRiver,0.620969245
3549,HydroRiver,0.634389562
3550,HydroRiver,0.627399814
3551,HydroRiver,0.637465051
3552,HydroRiver,0.625489282
3553,HydroRiver,0.596877912
3554,HydroRiver,0.572879776
3555,HydroRiver,0.553821062
3556,HydroRiver,0.527819199
3557,HydroRiver,0.525209692
3558,HydroRiver,0.526607642
3559,HydroRiver,0.551444548
3560,HydroRiver,0.581453868
3561,HydroRiver,0.617847158
3562,HydroRiver,0.632945014
3563,HydroRiver,0.613187325
3564,HydroRiver,0.601863933
3565,HydroRiver,0.599534017
3566,HydroRiver,0.583410997
3567,HydroRiver,0.554939422
3568,HydroRiver,0.54389562
3569,HydroRiver,0.542171482
3570,HydroRiver,0.549580615
3571,HydroRiver,0.572320596
3572,HydroRiver,0.601304753
3573,HydroRiver,0.605452004
3574,HydroRiver,0.606849953
3575,HydroRiver,0.611789376
3576,HydroRiver,0.597996272
3577,HydroRiver,0.570736253
3578,HydroRiver,0.53695247
3579,HydroRiver,0.497949674
3580,HydroRiver,0.464585275
3581,HydroRiver,0.450139795
3582,HydroRiver,0.447623486
3583,HydroRiver,0.459040075
3584,HydroRiver,0.487278658
3585,HydroRiver,0.521435228
3586,HydroRiver,0.540493942
3587,HydroRiver,0.53583411
3588,HydroRiver,0.519804287
3589,HydroRiver,0.493849021
3590,HydroRiver,0.463000932
3591,HydroRiver,0.426281454
3592,HydroRiver,0.423718546
3593,HydroRiver,0.427399814
3594,HydroRiver,0.453494874
3595,HydroRiver,0.484482759
3596,HydroRiver,0.523718546
3597,HydroRiver,0.547390494
3598,HydroRiver,0.550931966
3599,HydroRiver,0.557036347
3600,HydroRiver,0.543010252
3601,HydroRiver,0.524557316
3602,HydroRiver,0.493569432
3603,HydroRiver,0.466076421
3604,HydroRiver,0.451071761
3605,HydroRiver,0.439002796
3606,HydroRiver,0.441286114
3607,HydroRiver,0.461696179
3608,HydroRiver,0.489235788
3609,HydroRiver,0.525396086
3610,HydroRiver,0.541798695
3611,HydroRiver,0.552516309
3612,HydroRiver,0.563187325
3613,HydroRiver,0.563699907
3614,HydroRiver,0.532898416
3615,HydroRiver,0.478937558
3616,HydroRiver,0.465750233
3617,HydroRiver,0.472180801
3618,HydroRiver,0.496458527
3619,HydroRiver,0.538909599
3620,HydroRiver,0.577073625
3621,HydroRiver,0.585088537
3622,HydroRiver,0.584575955
3623,HydroRiver,0.578518173
3624,HydroRiver,0.608201305
3625,HydroRiver,0.595340168
3626,HydroRiver,0.562162162
3627,HydroRiver,0.540866729
3628,HydroRiver,0.526374651
3629,HydroRiver,0.51528425
3630,HydroRiver,0.512628145
3631,HydroRiver,0.507362535
3632,HydroRiver,0.505731594
3633,HydroRiver,0.517381174
3634,HydroRiver,0.519757689
3635,HydroRiver,0.513187325
3636,HydroRiver,0.512115564
3637,HydroRiver,0.49277726
3638,HydroRiver,0.477306617
3639,HydroRiver,0.462581547
3640,HydroRiver,0.465424045
3641,HydroRiver,0.474137931
3642,HydroRiver,0.493150047
3643,HydroRiver,0.541425909
3644,HydroRiver,0.570503262
3645,HydroRiver,0.588257223
3646,HydroRiver,0.589468779
3647,HydroRiver,0.589934762
3648,HydroRiver,0.598741845
3649,HydroRiver,0.588024231
3650,HydroRiver,0.552050326
3651,HydroRiver,0.548462255
3652,HydroRiver,0.518359739
3653,HydroRiver,0.480195713
3654,HydroRiver,0.445479963
3655,HydroRiver,0.435321528
3656,HydroRiver,0.443522833
3657,HydroRiver,0.466915191
3658,HydroRiver,0.480055918
3659,HydroRiver,0.483923579
3660,HydroRiver,0.496272134
3661,HydroRiver,0.492684063
3662,HydroRiver,0.457968313
3663,HydroRiver,0.432665424
3664,HydroRiver,0.430848089
3665,HydroRiver,0.434342964
3666,HydroRiver,0.464212488
3667,HydroRiver,0.51248835
3668,HydroRiver,0.54972041
3669,HydroRiver,0.567381174
3670,HydroRiver,0.565191053
3671,HydroRiver,0.54333644
3672,HydroRiver,0.545619758
3673,HydroRiver,0.518592731
3674,HydroRiver,0.496365331
3675,HydroRiver,0.480848089
3676,HydroRiver,0.464072693
3677,HydroRiver,0.455358807
3678,HydroRiver,0.44972041
3679,HydroRiver,0.473252563
3680,HydroRiver,0.517800559
3681,HydroRiver,0.554613234
3682,HydroRiver,0.568313141
3683,HydroRiver,0.549906803
3684,HydroRiver,0.550792171
3685,HydroRiver,0.552236719
3686,HydroRiver,0.527027027
3687,HydroRiver,0.502935694
3688,HydroRiver,0.491705499
3689,HydroRiver,0.509412861
3690,HydroRiver,0.528424977
3691,HydroRiver,0.549813607
3692,HydroRiver,0.596458527
3693,HydroRiver,0.601817335
3694,HydroRiver,0.597483691
3695,HydroRiver,0.594641193
3696,HydroRiver,0.593988816
3697,HydroRiver,0.549487418
3698,HydroRiver,0.528751165
3699,HydroRiver,0.506989748
3700,HydroRiver,0.492264678
3701,HydroRiver,0.483038211
3702,HydroRiver,0.475955266
3703,HydroRiver,0.49221808
3704,HydroRiver,0.531220876
3705,HydroRiver,0.562954334
3706,HydroRiver,0.575768872
3707,HydroRiver,0.565750233
3708,HydroRiver,0.549860205
3709,HydroRiver,0.554986021
3710,HydroRiver,0.559739049
3711,HydroRiver,0.544035415
3712,HydroRiver,0.539468779
3713,HydroRiver,0.53499534
3714,HydroRiver,0.524370923
3715,HydroRiver,0.544082013
3716,HydroRiver,0.56276794
3717,HydroRiver,0.559785648
3718,HydroRiver,0.556244175
3719,HydroRiver,0.550652377
3720,HydroRiver,0.569571295
3721,HydroRiver,0.55139795
3722,HydroRiver,0.526421249
3723,HydroRiver,0.511463187
3724,HydroRiver,0.497204101
3725,HydroRiver,0.487977633
3726,HydroRiver,0.478424977
3727,HydroRiver,0.491006524
3728,HydroRiver,0.521575023
3729,HydroRiver,0.567660764
3730,HydroRiver,0.586533085
3731,HydroRiver,0.580848089
3732,HydroRiver,0.574790308
3733,HydroRiver,0.57972973
3734,HydroRiver,0.561882572
3735,HydroRiver,0.543662628
3736,HydroRiver,0.550465983
3737,HydroRiver,0.553075489
3738,HydroRiver,0.568685927
3739,HydroRiver,0.579589935
3740,HydroRiver,0.605778192
3741,HydroRiver,0.594827586
3742,HydroRiver,0.587045666
3743,HydroRiver,0.571295433
3744,HydroRiver,0.57972973
3745,HydroRiver,0.56556384
3746,HydroRiver,0.54333644
3747,HydroRiver,0.516029823
3748,HydroRiver,0.506477167
3749,HydroRiver,0.502096925
3750,HydroRiver,0.501444548
3751,HydroRiver,0.50890028
3752,HydroRiver,0.541006524
3753,HydroRiver,0.574510718
3754,HydroRiver,0.583317801
3755,HydroRiver,0.57082945
3756,HydroRiver,0.55722274
3757,HydroRiver,0.558760485
3758,HydroRiver,0.547530289
3759,HydroRiver,0.526700839
3760,HydroRiver,0.526374651
3761,HydroRiver,0.527726002
3762,HydroRiver,0.54249767
3763,HydroRiver,0.562395154
3764,HydroRiver,0.585740913
3765,HydroRiver,0.582665424
3766,HydroRiver,0.579543336
3767,HydroRiver,0.573112768
3768,HydroRiver,0.571062442
3769,HydroRiver,0.537604846
3770,HydroRiver,0.523578751
3771,HydroRiver,0.527912395
3772,HydroRiver,0.516076421
3773,HydroRiver,0.505591799
3774,HydroRiver,0.50582479
3775,HydroRiver,0.50666356
3776,HydroRiver,0.527306617
3777,HydroRiver,0.554147251
3778,HydroRiver,0.565330848
3779,HydroRiver,0.556244175
3780,HydroRiver,0.552516309
3781,HydroRiver,0.554287046
3782,HydroRiver,0.558807083
3783,HydroRiver,0.541612302
3784,HydroRiver,0.543849021
3785,HydroRiver,0.537418453
3786,HydroRiver,0.534482759
3787,HydroRiver,0.551630941
3788,HydroRiver,0.565936626
3789,HydroRiver,0.567194781
3790,HydroRiver,0.567847158
3791,HydroRiver,0.56584343
3792,HydroRiver,0.565796831
3793,HydroRiver,0.54417521
3794,HydroRiver,0.508154706
3795,HydroRiver,0.470410065
3796,HydroRiver,0.462301957
3797,HydroRiver,0.456616962
3798,HydroRiver,0.448275862
3799,HydroRiver,0.458247903
3800,HydroRiver,0.468313141
3801,HydroRiver,0.469617894
3802,HydroRiver,0.484482759
3803,HydroRiver,0.495666356
3804,HydroRiver,0.488676608
3805,HydroRiver,0.48751165
3806,HydroRiver,0.484063374
3807,HydroRiver,0.468918919
3808,HydroRiver,0.453914259
3809,HydroRiver,0.464492078
3810,HydroRiver,0.480708295
3811,HydroRiver,0.509785648
3812,HydroRiver,0.544082013
3813,HydroRiver,0.549673812
3814,HydroRiver,0.54305685
3815,HydroRiver,0.548229264
3816,HydroRiver,0.558853681
3817,HydroRiver,0.55027959
3818,HydroRiver,0.523904939
3819,HydroRiver,0.491705499
3820,HydroRiver,0.468219944
3821,HydroRiver,0.475302889
3822,HydroRiver,0.478844362
3823,HydroRiver,0.481267474
3824,HydroRiver,0.489002796
3825,HydroRiver,0.497204101
3826,HydroRiver,0.493383038
3827,HydroRiver,0.491006524
3828,HydroRiver,0.497483691
3829,HydroRiver,0.492590867
3830,HydroRiver,0.497297297
3831,HydroRiver,0.503867661
3832,HydroRiver,0.499394222
3833,HydroRiver,0.518918919
3834,HydroRiver,0.547157502
3835,HydroRiver,0.565517241
3836,HydroRiver,0.579543336
3837,HydroRiver,0.566915191
3838,HydroRiver,0.55806151
3839,HydroRiver,0.564305685
3840,HydroRiver,0.577399814
3841,HydroRiver,0.554100652
3842,HydroRiver,0.511416589
3843,HydroRiver,0.486346692
3844,HydroRiver,0.46999068
3845,HydroRiver,0.460857409
3846,HydroRiver,0.480382106
3847,HydroRiver,0.494641193
3848,HydroRiver,0.516682199
3849,HydroRiver,0.545200373
3850,HydroRiver,0.546132339
3851,HydroRiver,0.543476235
3852,HydroRiver,0.550046598
3853,HydroRiver,0.550652377
3854,HydroRiver,0.538210624
3855,HydroRiver,0.525442684
3856,HydroRiver,0.528285182
3857,HydroRiver,0.538257223
3858,HydroRiver,0.560391426
3859,HydroRiver,0.589375582
3860,HydroRiver,0.60111836
3861,HydroRiver,0.605125815
3862,HydroRiver,0.596784716
3863,HydroRiver,0.597716682
3864,HydroRiver,0.587698043
3865,HydroRiver,0.568685927
3866,HydroRiver,0.53555452
3867,HydroRiver,0.524930103
3868,HydroRiver,0.50806151
3869,HydroRiver,0.508108108
3870,HydroRiver,0.518266542
3871,HydroRiver,0.542031687
3872,HydroRiver,0.586812675
3873,HydroRiver,0.623671948
3874,HydroRiver,0.639328984
3875,HydroRiver,0.633690587
3876,HydroRiver,0.619478099
3877,HydroRiver,0.608108108
3878,HydroRiver,0.594035415
3879,HydroRiver,0.571481827
3880,HydroRiver,0.568685927
3881,HydroRiver,0.585041938
3882,HydroRiver,0.597716682
3883,HydroRiver,0.609878844
3884,HydroRiver,0.638490214
3885,HydroRiver,0.645852749
3886,HydroRiver,0.635088537
3887,HydroRiver,0.612162162
3888,HydroRiver,0.614771668
3889,HydroRiver,0.603168686
3890,HydroRiver,0.575489282
3891,HydroRiver,0.55778192
3892,HydroRiver,0.547110904
3893,HydroRiver,0.535041938
3894,HydroRiver,0.533224604
3895,HydroRiver,0.556244175
3896,HydroRiver,0.599114632
3897,HydroRiver,0.623485555
3898,HydroRiver,0.64193849
3899,HydroRiver,0.632432432
3900,HydroRiver,0.617660764
3901,HydroRiver,0.602702703
3902,HydroRiver,0.60638397
3903,HydroRiver,0.601491146
3904,HydroRiver,0.584203169
3905,HydroRiver,0.588350419
3906,HydroRiver,0.602050326
3907,HydroRiver,0.61999068
3908,HydroRiver,0.638303821
3909,HydroRiver,0.640400746
3910,HydroRiver,0.640260951
3911,HydroRiver,0.636533085
3912,HydroRiver,0.6361137
3913,HydroRiver,0.618359739
3914,HydroRiver,0.594780988
3915,HydroRiver,0.590540541
3916,HydroRiver,0.585601118
3917,HydroRiver,0.582618826
3918,HydroRiver,0.581174278
3919,HydroRiver,0.587744641
3920,HydroRiver,0.602842498
3921,HydroRiver,0.612395154
3922,HydroRiver,0.61971109
3923,HydroRiver,0.620503262
3924,HydroRiver,0.60610438
3925,HydroRiver,0.594501398
3926,HydroRiver,0.58723206
3927,HydroRiver,0.564864865
3928,HydroRiver,0.561323392
3929,HydroRiver,0.57306617
3930,HydroRiver,0.591472507
3931,HydroRiver,0.605684995
3932,HydroRiver,0.638583411
3933,HydroRiver,0.631174278
3934,HydroRiver,0.624091333
3935,HydroRiver,0.63000932
3936,HydroRiver,0.646365331
3937,HydroRiver,0.620410065
3938,HydroRiver,0.599301025
3939,HydroRiver,0.590260951
3940,HydroRiver,0.586719478
3941,HydroRiver,0.577027027
3942,HydroRiver,0.576095061
3943,HydroRiver,0.570643057
3944,HydroRiver,0.595433364
3945,HydroRiver,0.618499534
3946,HydroRiver,0.62917055
3947,HydroRiver,0.631873253
3948,HydroRiver,0.623205965
3949,HydroRiver,0.610624418
3950,HydroRiver,0.60750233
3951,HydroRiver,0.578751165
3952,HydroRiver,0.572134203
3953,HydroRiver,0.583224604
3954,HydroRiver,0.591425909
3955,HydroRiver,0.608713886
3956,HydroRiver,0.619757689
3957,HydroRiver,0.626374651
3958,HydroRiver,0.624324324
3959,HydroRiver,0.645340168
3960,HydroRiver,0.654520037
3961,HydroRiver,0.637977633
3962,HydroRiver,0.63471575
3963,HydroRiver,0.616262815
3964,HydroRiver,0.590260951
3965,HydroRiver,0.593755825
3966,HydroRiver,0.588397018
3967,HydroRiver,0.596971109
3968,HydroRiver,0.594780988
3969,HydroRiver,0.597949674
3970,HydroRiver,0.612814539
3971,HydroRiver,0.623485555
3972,HydroRiver,0.633830382
3973,HydroRiver,0.626700839
3974,HydroRiver,0.62805219
3975,HydroRiver,0.607129543
3976,HydroRiver,0.590447344
3977,HydroRiver,0.585414725
3978,HydroRiver,0.588769804
3979,HydroRiver,0.592684063
3980,HydroRiver,0.603122088
3981,HydroRiver,0.616775396
3982,HydroRiver,0.610904007
3983,HydroRiver,0.614538677
3984,HydroRiver,0.646458527
3985,HydroRiver,0.633271202
3986,HydroRiver,0.616449208
3987,HydroRiver,0.610857409
3988,HydroRiver,0.591985089
3989,HydroRiver,0.575955266
3990,HydroRiver,0.570969245
3991,HydroRiver,0.570037279
3992,HydroRiver,0.580475303
3993,HydroRiver,0.590913327
3994,HydroRiver,0.593802423
3995,HydroRiver,0.592031687
3996,HydroRiver,0.609319664
3997,HydroRiver,0.618546132
3998,HydroRiver,0.612581547
3999,HydroRiver,0.601025163
4000,HydroRiver,0.598928239
4001,HydroRiver,0.576281454
4002,HydroRiver,0.576095061
4003,HydroRiver,0.57972973
4004,HydroRiver,0.596971109
4005,HydroRiver,0.608201305
4006,HydroRiver,0.602795899
4007,HydroRiver,0.600978565
4008,HydroRiver,0.620316869
4009,HydroRiver,0.620363467
4010,HydroRiver,0.617008388
4011,HydroRiver,0.611183597
4012,HydroRiver,0.606896552
4013,HydroRiver,0.590307549
4014,HydroRiver,0.577819199
4015,HydroRiver,0.587092265
4016,HydroRiver,0.603448276
4017,HydroRiver,0.613746505
4018,HydroRiver,0.601304753
4019,HydroRiver,0.59473439
4020,HydroRiver,0.589282386
4021,HydroRiver,0.6
4022,HydroRiver,0.602423113
4023,HydroRiver,0.589701771
4024,HydroRiver,0.588490214
4025,HydroRiver,0.587418453
4026,HydroRiver,0.578844362
4027,HydroRiver,0.592171482
4028,HydroRiver,0.597763281
4029,HydroRiver,0.595666356
4030,HydroRiver,0.591705499
4031,HydroRiver,0.592357875
4032,HydroRiver,0.59417521
4033,HydroRiver,0.595899348
4034,HydroRiver,0.586626281
4035,HydroRiver,0.581733458
4036,HydroRiver,0.57665424
4037,HydroRiver,0.571248835
4038,HydroRiver,0.560251631
4039,HydroRiver,0.559599254
4040,HydroRiver,0.564492078
4041,HydroRiver,0.574417521
4042,HydroRiver,0.575535881
4043,HydroRiver,0.565610438
4044,HydroRiver,0.55167754
4045,HydroRiver,0.55890028
4046,HydroRiver,0.568732526
4047,HydroRiver,0.553960857
4048,HydroRiver,0.548695247
4049,HydroRiver,0.552003728
4050,HydroRiver,0.561742777
4051,HydroRiver,0.582712022
4052,HydroRiver,0.605312209
4053,HydroRiver,0.603215284
4054,HydroRiver,0.578518173
4055,HydroRiver,0.577120224
4056,HydroRiver,0.57693383
4057,HydroRiver,0.579683131
4058,HydroRiver,0.577353215
4059,HydroRiver,0.573904939
4060,HydroRiver,0.569664492
4061,HydroRiver,0.568173346
4062,HydroRiver,0.568033551
4063,HydroRiver,0.55638397
4064,HydroRiver,0.56360671
4065,HydroRiver,0.587045666
4066,HydroRiver,0.606197577
4067,HydroRiver,0.603681267
4068,HydroRiver,0.593802423
4069,HydroRiver,0.587138863
4070,HydroRiver,0.587278658
4071,HydroRiver,0.570503262
4072,HydroRiver,0.566356011
4073,HydroRiver,0.5638863
4074,HydroRiver,0.569850885
4075,HydroRiver,0.575535881
4076,HydroRiver,0.588443616
4077,HydroRiver,0.593103448
4078,HydroRiver,0.592078285
4079,HydroRiver,0.590493942
4080,HydroRiver,0.589608574
4081,HydroRiver,0.572600186
4082,HydroRiver,0.566728798
4083,HydroRiver,0.564911463
4084,HydroRiver,0.559972041
4085,HydroRiver,0.5583411
4086,HydroRiver,0.551071761
4087,HydroRiver,0.546272134
4088,HydroRiver,0.555452004
4089,HydroRiver,0.563000932
4090,HydroRiver,0.569897484
4091,HydroRiver,0.57334576
4092,HydroRiver,0.576514445
4093,HydroRiver,0.575908667
4094,HydroRiver,0.558527493
4095,HydroRiver,0.558853681
4096,HydroRiver,0.55917987
4097,HydroRiver,0.564631873
4098,HydroRiver,0.572367195
4099,HydroRiver,0.588303821
4100,HydroRiver,0.592963653
4101,HydroRiver,0.593383038
4102,HydroRiver,0.585181733
4103,HydroRiver,0.588164026
4104,HydroRiver,0.58527493
4105,HydroRiver,0.569478099
4106,HydroRiver,0.54277726
4107,HydroRiver,0.544315005
4108,HydroRiver,0.544874185
4109,HydroRiver,0.545107176
4110,HydroRiver,0.544641193
4111,HydroRiver,0.551817335
4112,HydroRiver,0.563839702
4113,HydroRiver,0.591845294
4114,HydroRiver,0.609785648
4115,HydroRiver,0.605498602
4116,HydroRiver,0.586206897
4117,HydroRiver,0.572600186
4118,HydroRiver,0.561090401
4119,HydroRiver,0.549767008
4120,HydroRiver,0.555079217
4121,HydroRiver,0.571714818
4122,HydroRiver,0.573904939
4123,HydroRiver,0.579962721
4124,HydroRiver,0.578937558
4125,HydroRiver,0.582292637
4126,HydroRiver,0.573485555
4127,HydroRiver,0.565237651
4128,HydroRiver,0.586812675
4129,HydroRiver,0.568219944
4130,HydroRiver,0.530708295
4131,HydroRiver,0.517287978
4132,HydroRiver,0.523438956
4133,HydroRiver,0.518313141
4134,HydroRiver,0.518126747
