,AREA,YEAR_op,STOCK_TECHNO,storageCosts_Pvar
0,France,2020,saltCavernH2_G,-0.0
1,France,2020,Battery,-0.0
2,France,2030,saltCavernH2_G,8635786.98437868
3,France,2030,Battery,-0.0
4,France,2040,saltCavernH2_G,106917424.3821826
5,France,2040,Battery,18856278.548019893
6,France,2050,saltCavernH2_G,166905576.35394397
7,France,2050,Battery,131665201.66502789
