,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,saltCavernH2_G,0.0
1,France,2010,Battery,-0.0
2,France,2020,saltCavernH2_G,650.3001803819881
3,France,2020,Battery,0.0
4,France,2030,saltCavernH2_G,17216.360941300514
5,France,2030,Battery,2974.997284085061
6,France,2040,saltCavernH2_G,16782.766189059585
7,France,2040,Battery,45496.52673836907
