,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,Battery,0.0
1,France,2020,saltCavernH2_G,0.0
2,France,2030,Battery,0.0
3,France,2030,saltCavernH2_G,3840.3396219288584
4,France,2040,Battery,3633.3453150050004
5,France,2040,saltCavernH2_G,27417.083155786084
6,France,2050,Battery,60460.327464417634
7,France,2050,saltCavernH2_G,48230.0
