,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,Battery,-0.0
1,France,2010,saltCavernH2_G,0.0
2,France,2020,Battery,0.0
3,France,2020,saltCavernH2_G,3840.3396219288584
4,France,2030,Battery,3633.3453150050004
5,France,2030,saltCavernH2_G,23576.74353385723
6,France,2040,Battery,56826.98214941264
7,France,2040,saltCavernH2_G,20812.916844213916
