,AREA,YEAR_op,STOCK_TECHNO,Cmax_Pvar
0,France,2020,saltCavernH2_G,0.0
1,France,2020,Battery,0.0
2,France,2030,saltCavernH2_G,2742.6762065749235
3,France,2030,Battery,0.0
4,France,2040,saltCavernH2_G,29578.095624688038
5,France,2040,Battery,3633.3453150050004
6,France,2050,saltCavernH2_G,49991.84469453819
7,France,2050,Battery,62813.60930367301
