,AREA,YEAR_invest,STOCK_TECHNO,CmaxInvest_Dvar
0,France,2010,saltCavernH2_G,0.0
1,France,2010,Battery,-0.0
2,France,2020,saltCavernH2_G,2983.8172745856655
3,France,2020,Battery,0.0
4,France,2030,saltCavernH2_G,24354.067879779323
5,France,2030,Battery,3633.3453150050004
6,France,2040,saltCavernH2_G,20892.11484563501
7,France,2040,Battery,57391.79883696367
