,AREA,YEAR_op,HORAIRE,max_PS_Dvar
0,Marseille,2020,HPH,0.0
1,Marseille,2020,P,0.0
2,Marseille,2020,HPE,-0.0
3,Marseille,2020,HCH,-0.0
4,Marseille,2020,HCE,-0.0
5,Marseille,2030,HPH,1291.1947347561565
6,Marseille,2030,P,1270.0073725773507
7,Marseille,2030,HPE,1291.1947347561565
8,Marseille,2030,HCH,1291.1947347561565
9,Marseille,2030,HCE,1291.1947347561565
10,Marseille,2040,HPH,2692.87249255599
11,Marseille,2040,P,2647.4832741810255
12,Marseille,2040,HPE,2692.87249255599
13,Marseille,2040,HCH,2692.87249255599
14,Marseille,2040,HCE,2692.87249255599
15,Marseille,2050,HPH,2753.8298886015746
16,Marseille,2050,P,2648.3569394095275
17,Marseille,2050,HPE,2753.8298886015746
18,Marseille,2050,HCH,2753.8298886015746
19,Marseille,2050,HCE,2753.8298886015746
